사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2018042100100278,2018년 4월 21일 12시,토요일,대구광역시 서구 평리동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,45세,상해없음,보행자,여,60세,중상
2018042100100386,2018년 4월 21일 15시,토요일,대구광역시 서구 평리동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,보행자,여,23세,경상
2018042100100387,2018년 4월 21일 15시,토요일,대구광역시 중구 공평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,보행자,여,24세,경상
2018042100100433,2018년 4월 21일 16시,토요일,대구광역시 동구 효목동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,62세,상해없음,보행자,여,77세,경상
2018042200100011,2018년 4월 22일 00시,일요일,대구광역시 북구 동천동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,48세,상해없음,보행자,남,44세,중상
2018042200100056,2018년 4월 22일 04시,일요일,대구광역시 북구 칠성동1가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,보행자,남,31세,경상
2018042200100153,2018년 4월 22일 11시,일요일,대구광역시 달서구 감삼동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,17세,상해없음,보행자,남,43세,부상신고
2018042200100203,2018년 4월 22일 13시,일요일,대구광역시 남구 대명동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,보행자,여,74세,경상
2018042200100204,2018년 4월 22일 13시,일요일,대구광역시 동구 신천동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,26세,경상
2018042200100309,2018년 4월 22일 17시,일요일,대구광역시 북구 동천동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,60세,경상,보행자,여,45세,중상
2018042200100407,2018년 4월 22일 20시,일요일,대구광역시 동구 검사동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,보행자,여,49세,경상
2018042200100410,2018년 4월 22일 20시,일요일,대구광역시 달서구 용산동,경상사고,0,0,2,0,차대사람 - 기타,기타,포장 - 건조,맑음,기타 - 기타,승용,남,63세,상해없음,보행자,여,26세,경상
2018042200100446,2018년 4월 22일 21시,일요일,대구광역시 북구 산격동,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,73세,상해없음,보행자,남,76세,사망
2018042200100447,2018년 4월 22일 21시,일요일,대구광역시 서구 평리동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,여,53세,경상
2018042200100471,2018년 4월 22일 22시,일요일,대구광역시 수성구 만촌동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,43세,상해없음,보행자,남,46세,경상
2018042300100021,2018년 4월 23일 01시,월요일,대구광역시 달서구 장동,중상사고,0,1,0,0,차대사람 - 횡단중,과속,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,63세,상해없음,보행자,남,28세,중상
2018042300100133,2018년 4월 23일 08시,월요일,대구광역시 남구 대명동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,44세,상해없음,보행자,여,17세,경상
2018042300100179,2018년 4월 23일 09시,월요일,대구광역시 북구 팔달동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,51세,상해없음,보행자,남,51세,경상
2018042300100365,2018년 4월 23일 16시,월요일,대구광역시 동구 효목동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,45세,상해없음,보행자,여,66세,중상
2018042300100435,2018년 4월 23일 18시,월요일,대구광역시 동구 신천동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,여,38세,중상
2018042300100437,2018년 4월 23일 18시,월요일,대구광역시 북구 태전동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,53세,상해없음,보행자,여,66세,경상
2018042300100564,2018년 4월 23일 21시,월요일,대구광역시 북구 고성동3가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,남,43세,경상
2018042300100598,2018년 4월 23일 22시,월요일,대구광역시 북구 산격동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,38세,상해없음,보행자,남,65세,부상신고
2018042400100132,2018년 4월 24일 08시,화요일,대구광역시 달성군 하빈면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,90세 이상,중상
2018042400100170,2018년 4월 24일 09시,화요일,대구광역시 서구 평리동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,34세,상해없음,보행자,남,85세,중상
