사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020081500100052,2020년 8월 15일 02시,토요일,강원도 양양군 현남면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,36세,상해없음,보행자,남,32세,경상
2020081500100067,2020년 8월 15일 03시,토요일,강원도 원주시 단계동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,33세,상해없음,보행자,남,21세,경상
2020081500100380,2020년 8월 15일 17시,토요일,강원도 속초시 청호동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,48세,상해없음,보행자,남,25세,경상
2020081500100492,2020년 8월 15일 20시,토요일,강원도 정선군 정선읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,보행자,여,22세,중상
2020081600100041,2020년 8월 16일 02시,일요일,강원도 원주시 무실동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승합,남,55세,상해없음,보행자,남,61세,중상
2020081600100449,2020년 8월 16일 20시,일요일,강원도 춘천시 중앙로2가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,보행자,여,74세,중상
2020081600100525,2020년 8월 16일 23시,일요일,강원도 강릉시 교동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,49세,상해없음,보행자,여,59세,중상
2020081700100266,2020년 8월 17일 14시,월요일,강원도 양양군 현북면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,20세,기타불명,보행자,여,40세,경상
2020081700100341,2020년 8월 17일 16시,월요일,강원도 속초시 조양동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,여,13세,상해없음,보행자,여,42세,중상
2020081800100013,2020년 8월 18일 01시,화요일,강원도 춘천시 중앙로2가,경상사고,0,0,1,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,20세,상해없음,보행자,남,29세,경상
2020081800100201,2020년 8월 18일 11시,화요일,강원도 춘천시 효자동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,57세,상해없음,보행자,남,79세,경상
2020081900100095,2020년 8월 19일 08시,수요일,강원도 강릉시 용강동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,77세,상해없음,보행자,여,67세,중상
2020081900100096,2020년 8월 19일 08시,수요일,강원도 원주시 학성동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,62세,상해없음,보행자,여,62세,경상
2020081900100126,2020년 8월 19일 09시,수요일,강원도 태백시 황지동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,79세,상해없음,보행자,여,60세,경상
2020081900100285,2020년 8월 19일 13시,수요일,강원도 원주시 단구동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,35세,상해없음,보행자,남,12세,중상
2020081900100362,2020년 8월 19일 15시,수요일,강원도 원주시 봉산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,10세,중상
2020081900100446,2020년 8월 19일 17시,수요일,강원도 고성군 토성면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,33세,상해없음,보행자,남,8세,경상
2020081900100656,2020년 8월 19일 23시,수요일,강원도 태백시 황지동,중상사고,0,1,2,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,67세,상해없음,보행자,남,49세,중상
2020082000100100,2020년 8월 20일 08시,목요일,강원도 원주시 단계동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,37세,상해없음,보행자,여,15세,경상
2020082000100169,2020년 8월 20일 10시,목요일,강원도 춘천시 후평동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,56세,상해없음,보행자,여,67세,경상
2020082000100203,2020년 8월 20일 11시,목요일,강원도 영월군 주천면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,63세,상해없음,보행자,여,75세,중상
2020082000100235,2020년 8월 20일 12시,목요일,강원도 강릉시 강문동,중상사고,0,1,0,0,차대사람 - 차도통행중,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,남,48세,중상
2020082000100289,2020년 8월 20일 13시,목요일,강원도 춘천시 운교동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,50세,경상
2020082000100332,2020년 8월 20일 14시,목요일,강원도 양양군 양양읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,80세,상해없음,보행자,여,80세,중상
2020082000100408,2020년 8월 20일 16시,목요일,강원도 영월군 무릉도원면,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,이륜,남,15세,상해없음,보행자,여,57세,부상신고
2020082100100008,2020년 8월 21일 00시,금요일,강원도 고성군 죽왕면,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,포장 - 건조,기타,기타 - 기타,승용,남,19세,상해없음,보행자,남,60세,경상
2020082100100056,2020년 8월 21일 06시,금요일,강원도 강릉시 교동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,화물,남,79세,상해없음,보행자,남,62세,중상
2020082100100102,2020년 8월 21일 08시,금요일,강원도 춘천시 퇴계동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,37세,상해없음,보행자,여,41세,경상
2020082100100293,2020년 8월 21일 14시,금요일,강원도 춘천시 효자동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,보행자,남,28세,경상
2020082100100480,2020년 8월 21일 19시,금요일,강원도 속초시 조양동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,20세,상해없음,보행자,남,43세,경상
2020082100100562,2020년 8월 21일 21시,금요일,강원도 원주시 우산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,15세,상해없음,보행자,남,59세,중상
2020082200100042,2020년 8월 22일 02시,토요일,강원도 양양군 양양읍,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 고가도로위,승용,남,49세,상해없음,보행자,남,21세,중상
2020082200100105,2020년 8월 22일 08시,토요일,강원도 원주시 중앙동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,63세,중상
2020082200100197,2020년 8월 22일 11시,토요일,강원도 원주시 개운동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,54세,상해없음,보행자,남,70세,중상
