사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020082800100530,2020년 8월 28일 19시,금요일,제주특별자치도 제주시 애월읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,여,66세,경상
2020082800100565,2020년 8월 28일 20시,금요일,제주특별자치도 제주시 연동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,보행자,여,48세,중상
2020090100100072,2020년 9월 1일 07시,화요일,제주특별자치도 제주시 용담이동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,보행자,남,14세,중상
2020090100100125,2020년 9월 1일 09시,화요일,제주특별자치도 제주시 외도일동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,28세,상해없음,보행자,남,51세,경상
2020090200100014,2020년 9월 2일 01시,수요일,제주특별자치도 제주시 연동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,52세,중상
2020090300100153,2020년 9월 3일 10시,목요일,제주특별자치도 제주시 이도이동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,남,53세,경상
2020090400100428,2020년 9월 4일 17시,금요일,제주특별자치도 제주시 노형동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,남,10세,경상
2020090400100475,2020년 9월 4일 18시,금요일,제주특별자치도 서귀포시 서귀동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,여,67세,경상
2020090500100309,2020년 9월 5일 15시,토요일,제주특별자치도 서귀포시 안덕면,사망사고,1,1,0,1,차대사람 - 길가장자리구역통행중,중앙선침범,포장 - 젖음/습기,비,단일로 - 기타,승용,남,61세,부상신고,보행자,남,14세,사망
2020090600100022,2020년 9월 6일 01시,일요일,제주특별자치도 서귀포시 서귀동,중상사고,0,1,0,0,차대사람 - 기타,교차로운행방법위반,비포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,37세,상해없음,보행자,남,56세,중상
2020090600100023,2020년 9월 6일 01시,일요일,제주특별자치도 서귀포시 성산읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,41세,상해없음,보행자,여,45세,경상
2020090600100398,2020년 9월 6일 22시,일요일,제주특별자치도 제주시 이도이동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,46세,상해없음,보행자,남,35세,경상
2020090700100581,2020년 9월 7일 23시,월요일,제주특별자치도 서귀포시 성산읍,중상사고,0,1,2,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,기타,단일로 - 기타,승용,남,45세,상해없음,보행자,여,19세,중상
2020091000100170,2020년 9월 10일 11시,목요일,제주특별자치도 제주시 화북일동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,보행자,남,62세,중상
2020091000100172,2020년 9월 10일 11시,목요일,제주특별자치도 제주시 연동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,여,30세,상해없음,보행자,여,79세,경상
2020091000100392,2020년 9월 10일 17시,목요일,제주특별자치도 서귀포시 서귀동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,32세,상해없음,보행자,남,17세,경상
2020091100100029,2020년 9월 11일 03시,금요일,제주특별자치도 서귀포시 중문동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,기타,단일로 - 기타,승용,여,28세,상해없음,보행자,남,42세,경상
2020091100100440,2020년 9월 11일 18시,금요일,제주특별자치도 제주시 노형동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,여,57세,상해없음,보행자,남,84세,경상
2020091100100500,2020년 9월 11일 19시,금요일,제주특별자치도 제주시 일도일동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,29세,상해없음,보행자,여,49세,경상
2020091200100141,2020년 9월 12일 09시,토요일,제주특별자치도 서귀포시 대정읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,54세,상해없음,보행자,여,79세,중상
2020091200100322,2020년 9월 12일 14시,토요일,제주특별자치도 제주시 아라이동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,75세,상해없음,보행자,남,76세,경상
2020091200100585,2020년 9월 12일 22시,토요일,제주특별자치도 서귀포시 법환동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,기타,교차로 - 교차로안,승용,남,60세,상해없음,보행자,남,60세,경상
2020091300100139,2020년 9월 13일 11시,일요일,제주특별자치도 제주시 용강동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,비포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,53세,중상
2020091300100394,2020년 9월 13일 18시,일요일,제주특별자치도 제주시 한림읍,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,21세,경상
