사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021011700100038,2021년 1월 17일 09시,일요일,인천광역시 남동구 논현동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,74세,상해없음,보행자,여,62세,경상
2021011700100102,2021년 1월 17일 13시,일요일,인천광역시 부평구 부평동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,여,39세,중상
2021011700100226,2021년 1월 17일 18시,일요일,인천광역시 미추홀구 주안동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,보행자,여,65세,경상
2021011900100094,2021년 1월 19일 08시,화요일,인천광역시 미추홀구 숭의동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,62세,상해없음,보행자,남,31세,경상
2021011900100155,2021년 1월 19일 10시,화요일,인천광역시 계양구 방축동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,보행자,여,82세,경상
2021011900100156,2021년 1월 19일 10시,화요일,인천광역시 계양구 계산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,상해없음,보행자,남,35세,경상
2021011900100355,2021년 1월 19일 16시,화요일,인천광역시 서구 가좌동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,56세,상해없음,보행자,여,49세,경상
2021012000100129,2021년 1월 20일 09시,수요일,인천광역시 부평구 청천동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,33세,상해없음,보행자,여,79세,경상
2021012000100672,2021년 1월 20일 22시,수요일,인천광역시 부평구 청천동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,33세,상해없음,보행자,남,13세,경상
2021012000100673,2021년 1월 20일 22시,수요일,인천광역시 남동구 구월동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,남,52세,상해없음,보행자,여,23세,경상
2021012100100370,2021년 1월 21일 17시,목요일,인천광역시 서구 가좌동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,이륜,남,26세,기타불명,보행자,여,44세,경상
2021012100100428,2021년 1월 21일 18시,목요일,인천광역시 서구 가좌동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,62세,상해없음,보행자,여,67세,중상
2021012100100488,2021년 1월 21일 19시,목요일,인천광역시 서구 청라동,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,33세,상해없음,보행자,여,63세,중상
2021012100100575,2021년 1월 21일 21시,목요일,인천광역시 부평구 부평동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,38세,상해없음,보행자,남,46세,경상
2021012200100061,2021년 1월 22일 07시,금요일,인천광역시 서구 가정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,흐림,교차로 - 교차로안,승용,남,73세,상해없음,보행자,남,44세,경상
2021012200100338,2021년 1월 22일 17시,금요일,인천광역시 계양구 작전동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,45세,상해없음,보행자,여,77세,중상
2021012200100585,2021년 1월 22일 22시,금요일,인천광역시 남동구 간석동,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,19세,부상신고
2021012300100047,2021년 1월 23일 07시,토요일,인천광역시 서구 왕길동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,67세,상해없음,보행자,남,76세,중상
2021012300100186,2021년 1월 23일 13시,토요일,인천광역시 부평구 부평동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,남,48세,경상
2021012300100187,2021년 1월 23일 13시,토요일,인천광역시 계양구 방축동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,74세,상해없음,보행자,여,74세,경상
2021012300100487,2021년 1월 23일 22시,토요일,인천광역시 연수구 청학동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,30세,상해없음,보행자,남,40세,경상
2021012400100256,2021년 1월 24일 18시,일요일,인천광역시 부평구 부평동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,남,48세,경상
2021012400100340,2021년 1월 24일 21시,일요일,인천광역시 미추홀구 도화동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,여,74세,중상
2021012400100367,2021년 1월 24일 23시,일요일,인천광역시 부평구 부평동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,기타불명,보행자,남,41세,부상신고
2021012500100028,2021년 1월 25일 06시,월요일,인천광역시 남동구 서창동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,58세,상해없음,보행자,여,60세,중상
2021012500100059,2021년 1월 25일 07시,월요일,인천광역시 부평구 부평동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,보행자,여,42세,중상
2021012500100516,2021년 1월 25일 20시,월요일,인천광역시 연수구 송도동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,67세,상해없음,보행자,남,17세,경상
2021012600100058,2021년 1월 26일 06시,화요일,인천광역시 중구 신흥동2가,중상사고,0,1,0,0,차대사람 - 횡단중,과속,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,보행자,남,73세,중상
2021012600100311,2021년 1월 26일 15시,화요일,인천광역시 연수구 옥련동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승합,여,41세,상해없음,보행자,여,65세,경상
2021012600100474,2021년 1월 26일 19시,화요일,인천광역시 미추홀구 용현동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,58세,상해없음,보행자,여,49세,중상
