사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020041900100052,2020년 4월 19일 03시,일요일,울산광역시 남구 달동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,보행자,여,19세,경상
2020041900100207,2020년 4월 19일 15시,일요일,울산광역시 중구 우정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,51세,상해없음,보행자,남,69세,경상
2020041900100255,2020년 4월 19일 17시,일요일,울산광역시 남구 신정동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,보행자보호의무위반,포장 - 젖음/습기,비,단일로 - 지하차도(도로)내,승용,남,77세,상해없음,보행자,여,69세,중상
2020042000100152,2020년 4월 20일 10시,월요일,울산광역시 중구 복산동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,여,47세,경상
2020042000100291,2020년 4월 20일 14시,월요일,울산광역시 울주군 온산읍,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,53세,상해없음,보행자,여,45세,부상신고
2020042000100502,2020년 4월 20일 21시,월요일,울산광역시 남구 달동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,보행자,남,55세,경상
2020042100100421,2020년 4월 21일 18시,화요일,울산광역시 울주군 범서읍,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,16세,부상신고,보행자,여,7세,상해없음
2020042200100449,2020년 4월 22일 19시,수요일,울산광역시 중구 성남동,경상사고,0,0,1,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,58세,부상신고,보행자,여,20세,경상
2020042300100020,2020년 4월 23일 01시,목요일,울산광역시 중구 학성동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,보행자,여,66세,중상
2020042400100571,2020년 4월 24일 20시,금요일,울산광역시 동구 전하동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,56세,상해없음,보행자,남,63세,경상
