사고번호,사고일시,사고장소,사고시간,구,구변수
2021101400100520,2021년 10월 14일 18시,대구광역시 달서구 두류동,18,달서구,1
2021101500100139,2021년 10월 15일 09시,대구광역시 달서구 상인동,9,달서구,1
2021101500100140,2021년 10월 15일 09시,대구광역시 달서구 죽전동,9,달서구,1
2021101500100141,2021년 10월 15일 09시,대구광역시 북구 동천동,9,북구,4
2021101500100179,2021년 10월 15일 10시,대구광역시 북구 산격동,10,북구,4
2021101500100259,2021년 10월 15일 12시,대구광역시 달서구 신당동,12,달서구,1
2021101500100350,2021년 10월 15일 15시,대구광역시 달서구 월성동,15,달서구,1
2021101500100388,2021년 10월 15일 16시,대구광역시 달서구 신당동,16,달서구,1
2021101500100490,2021년 10월 15일 18시,대구광역시 달서구 대곡동,18,달서구,1
2021101500100493,2021년 10월 15일 18시,대구광역시 중구 남일동,18,중구,7
2021101500100541,2021년 10월 15일 19시,대구광역시 달서구 죽전동,19,달서구,1
2021101500100613,2021년 10월 15일 21시,대구광역시 수성구 범어동,21,수성구,6
2021101500100650,2021년 10월 15일 22시,대구광역시 북구 관음동,22,북구,4
2021101500100651,2021년 10월 15일 22시,대구광역시 북구 동천동,22,북구,4
2021101600100019,2021년 10월 16일 00시,대구광역시 북구 산격동,0,북구,4
2021101600100043,2021년 10월 16일 04시,대구광역시 북구 복현동,4,북구,4
2021101600100095,2021년 10월 16일 08시,대구광역시 달서구 갈산동,8,달서구,1
2021101600100368,2021년 10월 16일 17시,대구광역시 남구 대명동,17,남구,0
2021101700100071,2021년 10월 17일 09시,대구광역시 북구 산격동,9,북구,4
2021101700100337,2021년 10월 17일 18시,대구광역시 중구 동성로3가,18,중구,7
2021101800100074,2021년 10월 18일 07시,대구광역시 달서구 대곡동,7,달서구,1
2021101800100075,2021년 10월 18일 07시,대구광역시 북구 산격동,7,북구,4
2021101800100130,2021년 10월 18일 08시,대구광역시 달성군 다사읍,8,달성군,2
2021101800100208,2021년 10월 18일 10시,대구광역시 동구 신천동,10,동구,3
2021101800100278,2021년 10월 18일 12시,대구광역시 남구 대명동,12,남구,0
2021101800100281,2021년 10월 18일 12시,대구광역시 달서구 죽전동,12,달서구,1
2021101800100312,2021년 10월 18일 13시,대구광역시 동구 동호동,13,동구,3
2021101800100313,2021년 10월 18일 13시,대구광역시 동구 서호동,13,동구,3
2021101800100423,2021년 10월 18일 16시,대구광역시 수성구 지산동,16,수성구,6
2021101900100263,2021년 10월 19일 14시,대구광역시 중구 동성로3가,14,중구,7
2021101900100293,2021년 10월 19일 15시,대구광역시 수성구 범어동,15,수성구,6
2021101900100441,2021년 10월 19일 18시,대구광역시 수성구 범어동,18,수성구,6
2021101900100573,2021년 10월 19일 22시,대구광역시 달서구 성당동,22,달서구,1
2021102000100223,2021년 10월 20일 12시,대구광역시 달서구 송현동,12,달서구,1
2021102000100264,2021년 10월 20일 13시,대구광역시 수성구 지산동,13,수성구,6
2021102000100386,2021년 10월 20일 16시,대구광역시 북구 복현동,16,북구,4
2021102000100491,2021년 10월 20일 18시,대구광역시 북구 태전동,18,북구,4
2021102000100599,2021년 10월 20일 21시,대구광역시 수성구 만촌동,21,수성구,6
2021102000100630,2021년 10월 20일 22시,대구광역시 중구 삼덕동1가,22,중구,7
2021102100100123,2021년 10월 21일 09시,대구광역시 동구 방촌동,9,동구,3
2021102100100218,2021년 10월 21일 12시,대구광역시 남구 봉덕동,12,남구,0
2021102100100251,2021년 10월 21일 13시,대구광역시 북구 태전동,13,북구,4
2021102100100464,2021년 10월 21일 18시,대구광역시 달서구 진천동,18,달서구,1
2021102100100516,2021년 10월 21일 19시,대구광역시 동구 율하동,19,동구,3
2021102100100572,2021년 10월 21일 21시,대구광역시 남구 대명동,21,남구,0
2021102100100573,2021년 10월 21일 21시,대구광역시 동구 신천동,21,동구,3
2021102100100574,2021년 10월 21일 21시,대구광역시 수성구 사월동,21,수성구,6
2021102100100632,2021년 10월 21일 23시,대구광역시 북구 산격동,23,북구,4
2021102200100015,2021년 10월 22일 01시,대구광역시 수성구 만촌동,1,수성구,6
2021102200100188,2021년 10월 22일 10시,대구광역시 수성구 범물동,10,수성구,6
2021102200100433,2021년 10월 22일 16시,대구광역시 동구 방촌동,16,동구,3
2021102200100488,2021년 10월 22일 17시,대구광역시 수성구 지산동,17,수성구,6
2021102300100096,2021년 10월 23일 09시,대구광역시 동구 신암동,9,동구,3
2021102300100098,2021년 10월 23일 09시,대구광역시 달성군 유가읍,9,달성군,2
2021102300100099,2021년 10월 23일 09시,대구광역시 달서구 용산동,9,달서구,1
2021102300100312,2021년 10월 23일 14시,대구광역시 동구 동호동,14,동구,3
2021102300100359,2021년 10월 23일 15시,대구광역시 중구 대신동,15,중구,7
2021102300100360,2021년 10월 23일 15시,대구광역시 달서구 감삼동,15,달서구,1
2021102300100530,2021년 10월 23일 19시,대구광역시 수성구 범어동,19,수성구,6
2021102300100620,2021년 10월 23일 23시,대구광역시 동구 신암동,23,동구,3
2021102400100015,2021년 10월 24일 00시,대구광역시 중구 삼덕동1가,0,중구,7
2021102400100275,2021년 10월 24일 15시,대구광역시 북구 복현동,15,북구,4
2021102400100425,2021년 10월 24일 19시,대구광역시 달서구 두류동,19,달서구,1
2021102500100135,2021년 10월 25일 09시,대구광역시 남구 이천동,9,남구,0
2021102500100137,2021년 10월 25일 09시,대구광역시 수성구 만촌동,9,수성구,6
2021102500100138,2021년 10월 25일 09시,대구광역시 수성구 매호동,9,수성구,6
2021102500100178,2021년 10월 25일 10시,대구광역시 달서구 상인동,10,달서구,1
2021102500100237,2021년 10월 25일 12시,대구광역시 북구 노원동3가,12,북구,4
2021102500100314,2021년 10월 25일 14시,대구광역시 서구 평리동,14,서구,5
2021102500100361,2021년 10월 25일 15시,대구광역시 남구 대명동,15,남구,0
2021102500100406,2021년 10월 25일 16시,대구광역시 달성군 다사읍,16,달성군,2
2021102500100454,2021년 10월 25일 17시,대구광역시 동구 방촌동,17,동구,3
2021102500100591,2021년 10월 25일 20시,대구광역시 달서구 이곡동,20,달서구,1
2021102500100624,2021년 10월 25일 21시,대구광역시 달서구 본리동,21,달서구,1
2021102600100056,2021년 10월 26일 07시,대구광역시 서구 비산동,7,서구,5
2021102600100089,2021년 10월 26일 08시,대구광역시 수성구 신매동,8,수성구,6
2021102600100155,2021년 10월 26일 10시,대구광역시 서구 평리동,10,서구,5
2021102600100305,2021년 10월 26일 14시,대구광역시 수성구 만촌동,14,수성구,6
2021102600100417,2021년 10월 26일 17시,대구광역시 수성구 만촌동,17,수성구,6
2021102600100472,2021년 10월 26일 18시,대구광역시 달서구 성당동,18,달서구,1
2021102600100544,2021년 10월 26일 20시,대구광역시 달서구 죽전동,20,달서구,1
2021102600100614,2021년 10월 26일 23시,대구광역시 수성구 범물동,23,수성구,6
2021102700100005,2021년 10월 27일 00시,대구광역시 동구 신암동,0,동구,3
2021102700100092,2021년 10월 27일 08시,대구광역시 달성군 다사읍,8,달성군,2
2021102700100360,2021년 10월 27일 16시,대구광역시 달서구 월성동,16,달서구,1
2021102700100460,2021년 10월 27일 18시,대구광역시 남구 대명동,18,남구,0
2021102700100539,2021년 10월 27일 20시,대구광역시 동구 각산동,20,동구,3
2021102700100540,2021년 10월 27일 20시,대구광역시 동구 지저동,20,동구,3
2021102800100037,2021년 10월 28일 05시,대구광역시 동구 효목동,5,동구,3
2021102800100208,2021년 10월 28일 10시,대구광역시 수성구 신매동,10,수성구,6
2021102800100412,2021년 10월 28일 16시,대구광역시 달서구 상인동,16,달서구,1
2021102800100463,2021년 10월 28일 17시,대구광역시 남구 이천동,17,남구,0
2021102800100522,2021년 10월 28일 18시,대구광역시 서구 평리동,18,서구,5
2021102900100160,2021년 10월 29일 10시,대구광역시 중구 삼덕동2가,10,중구,7
2021102900100302,2021년 10월 29일 14시,대구광역시 동구 효목동,14,동구,3
2021102900100305,2021년 10월 29일 14시,대구광역시 서구 상리동,14,서구,5
2021102900100358,2021년 10월 29일 15시,대구광역시 달성군 유가읍,15,달성군,2
2021102900100398,2021년 10월 29일 16시,대구광역시 수성구 중동,16,수성구,6
2021102900100515,2021년 10월 29일 18시,대구광역시 달성군 가창면,18,달성군,2
2021102900100566,2021년 10월 29일 19시,대구광역시 서구 비산동,19,서구,5
2021102900100685,2021년 10월 29일 23시,대구광역시 달서구 송현동,23,달서구,1
2021103000100016,2021년 10월 30일 00시,대구광역시 중구 공평동,0,중구,7
2021103000100063,2021년 10월 30일 06시,대구광역시 서구 내당동,6,서구,5
2021103000100131,2021년 10월 30일 10시,대구광역시 수성구 황금동,10,수성구,6
2021103000100271,2021년 10월 30일 14시,대구광역시 달서구 대곡동,14,달서구,1
2021103000100378,2021년 10월 30일 17시,대구광역시 중구 동성로3가,17,중구,7
2021103000100428,2021년 10월 30일 18시,대구광역시 북구 태전동,18,북구,4
2021103000100493,2021년 10월 30일 20시,대구광역시 수성구 만촌동,20,수성구,6
2021103000100568,2021년 10월 30일 23시,대구광역시 중구 삼덕동1가,23,중구,7
2021103100100015,2021년 10월 31일 00시,대구광역시 달서구 진천동,0,달서구,1
2021103100100016,2021년 10월 31일 00시,대구광역시 중구 삼덕동1가,0,중구,7
2021103100100076,2021년 10월 31일 09시,대구광역시 북구 복현동,9,북구,4
2021103100100120,2021년 10월 31일 11시,대구광역시 수성구 신매동,11,수성구,6
2021103100100121,2021년 10월 31일 11시,대구광역시 달성군 다사읍,11,달성군,2
2021103100100187,2021년 10월 31일 13시,대구광역시 달서구 대곡동,13,달서구,1
2021103100100252,2021년 10월 31일 15시,대구광역시 동구 괴전동,15,동구,3
2021103100100379,2021년 10월 31일 18시,대구광역시 중구 공평동,18,중구,7
2021110100100070,2021년 11월 1일 07시,대구광역시 수성구 신매동,7,수성구,6
2021110100100238,2021년 11월 1일 12시,대구광역시 수성구 범어동,12,수성구,6
2021110100100303,2021년 11월 1일 14시,대구광역시 수성구 만촌동,14,수성구,6
2021110100100347,2021년 11월 1일 15시,대구광역시 북구 구암동,15,북구,4
2021110100100393,2021년 11월 1일 16시,대구광역시 달서구 용산동,16,달서구,1
2021110100100438,2021년 11월 1일 17시,대구광역시 동구 신암동,17,동구,3
2021110100100549,2021년 11월 1일 20시,대구광역시 달서구 진천동,20,달서구,1
2021110200100026,2021년 11월 2일 01시,대구광역시 서구 내당동,1,서구,5
2021110200100216,2021년 11월 2일 11시,대구광역시 달서구 장기동,11,달서구,1
2021110200100316,2021년 11월 2일 14시,대구광역시 북구 침산동,14,북구,4
2021110200100386,2021년 11월 2일 16시,대구광역시 달서구 호산동,16,달서구,1
2021110200100478,2021년 11월 2일 18시,대구광역시 달서구 월성동,18,달서구,1
2021110200100593,2021년 11월 2일 22시,대구광역시 수성구 두산동,22,수성구,6
2021110300100183,2021년 11월 3일 10시,대구광역시 남구 대명동,10,남구,0
2021110300100292,2021년 11월 3일 13시,대구광역시 동구 각산동,13,동구,3
2021110300100293,2021년 11월 3일 13시,대구광역시 수성구 범어동,13,수성구,6
2021110300100425,2021년 11월 3일 17시,대구광역시 수성구 신매동,17,수성구,6
2021110400100021,2021년 11월 4일 01시,대구광역시 수성구 지산동,1,수성구,6
2021110400100128,2021년 11월 4일 08시,대구광역시 달서구 성당동,8,달서구,1
2021110400100184,2021년 11월 4일 10시,대구광역시 중구 삼덕동2가,10,중구,7
2021110400100576,2021년 11월 4일 20시,대구광역시 달서구 본리동,20,달서구,1
2021110400100589,2021년 11월 4일 21시,대구광역시 수성구 범어동,21,수성구,6
2021110500100024,2021년 11월 5일 01시,대구광역시 중구 대신동,1,중구,7
2021110500100124,2021년 11월 5일 08시,대구광역시 서구 평리동,8,서구,5
2021110500100213,2021년 11월 5일 11시,대구광역시 달서구 대곡동,11,달서구,1
2021110500100290,2021년 11월 5일 13시,대구광역시 북구 산격동,13,북구,4
2021110500100328,2021년 11월 5일 14시,대구광역시 수성구 사월동,14,수성구,6
2021110500100358,2021년 11월 5일 15시,대구광역시 수성구 만촌동,15,수성구,6
2021110500100359,2021년 11월 5일 15시,대구광역시 달서구 월성동,15,달서구,1
2021110500100454,2021년 11월 5일 17시,대구광역시 수성구 범물동,17,수성구,6
2021110500100457,2021년 11월 5일 17시,대구광역시 달서구 월성동,17,달서구,1
2021110500100531,2021년 11월 5일 18시,대구광역시 달서구 상인동,18,달서구,1
2021110500100532,2021년 11월 5일 18시,대구광역시 달서구 대곡동,18,달서구,1
2021110500100610,2021년 11월 5일 20시,대구광역시 서구 비산동,20,서구,5
2021110600100221,2021년 11월 6일 12시,대구광역시 남구 대명동,12,남구,0
2021110600100299,2021년 11월 6일 14시,대구광역시 동구 중대동,14,동구,3
2021110600100515,2021년 11월 6일 19시,대구광역시 동구 신암동,19,동구,3
2021110600100516,2021년 11월 6일 19시,대구광역시 수성구 범물동,19,수성구,6
2021110600100549,2021년 11월 6일 20시,대구광역시 달서구 상인동,20,달서구,1
2021110600100550,2021년 11월 6일 20시,대구광역시 달서구 용산동,20,달서구,1
2021110600100582,2021년 11월 6일 21시,대구광역시 동구 율하동,21,동구,3
2021110600100583,2021년 11월 6일 21시,대구광역시 수성구 만촌동,21,수성구,6
2021110600100585,2021년 11월 6일 21시,대구광역시 중구 삼덕동1가,21,중구,7
2021110600100636,2021년 11월 6일 23시,대구광역시 중구 삼덕동1가,23,중구,7
2021110700100318,2021년 11월 7일 16시,대구광역시 수성구 범어동,16,수성구,6
2021110700100379,2021년 11월 7일 18시,대구광역시 수성구 만촌동,18,수성구,6
2021110700100432,2021년 11월 7일 20시,대구광역시 달서구 상인동,20,달서구,1
2021110700100455,2021년 11월 7일 21시,대구광역시 달서구 죽전동,21,달서구,1
2021110700100473,2021년 11월 7일 22시,대구광역시 달서구 성당동,22,달서구,1
2021110800100196,2021년 11월 8일 10시,대구광역시 동구 괴전동,10,동구,3
2021110800100236,2021년 11월 8일 11시,대구광역시 북구 관음동,11,북구,4
2021110800100277,2021년 11월 8일 12시,대구광역시 중구 동인동2가,12,중구,7
2021110800100374,2021년 11월 8일 15시,대구광역시 동구 율하동,15,동구,3
2021110800100415,2021년 11월 8일 16시,대구광역시 동구 동호동,16,동구,3
2021110800100537,2021년 11월 8일 18시,대구광역시 중구 남산동,18,중구,7
2021110800100586,2021년 11월 8일 19시,대구광역시 달서구 신당동,19,달서구,1
2021110800100671,2021년 11월 8일 22시,대구광역시 북구 동천동,22,북구,4
2021110900100015,2021년 11월 9일 00시,대구광역시 달성군 구지면,0,달성군,2
2021110900100021,2021년 11월 9일 01시,대구광역시 서구 평리동,1,서구,5
2021110900100220,2021년 11월 9일 11시,대구광역시 동구 율하동,11,동구,3
2021110900100221,2021년 11월 9일 11시,대구광역시 수성구 두산동,11,수성구,6
2021110900100251,2021년 11월 9일 12시,대구광역시 중구 동인동3가,12,중구,7
2021110900100349,2021년 11월 9일 15시,대구광역시 달서구 신당동,15,달서구,1
2021110900100447,2021년 11월 9일 17시,대구광역시 서구 내당동,17,서구,5
2021110900100448,2021년 11월 9일 17시,대구광역시 북구 매천동,17,북구,4
2021110900100511,2021년 11월 9일 18시,대구광역시 달서구 두류동,18,달서구,1
2021110900100512,2021년 11월 9일 18시,대구광역시 달서구 감삼동,18,달서구,1
2021110900100569,2021년 11월 9일 19시,대구광역시 북구 태전동,19,북구,4
2021110900100604,2021년 11월 9일 20시,대구광역시 달성군 현풍읍,20,달성군,2
2021111000100051,2021년 11월 10일 05시,대구광역시 달서구 송현동,5,달서구,1
2021111000100067,2021년 11월 10일 06시,대구광역시 북구 고성동2가,6,북구,4
2021111000100295,2021년 11월 10일 14시,대구광역시 동구 효목동,14,동구,3
2021111000100296,2021년 11월 10일 14시,대구광역시 달서구 상인동,14,달서구,1
2021111000100298,2021년 11월 10일 14시,대구광역시 달서구 호림동,14,달서구,1
2021111000100338,2021년 11월 10일 15시,대구광역시 달서구 성당동,15,달서구,1
2021111000100339,2021년 11월 10일 15시,대구광역시 달서구 신당동,15,달서구,1
2021111000100377,2021년 11월 10일 16시,대구광역시 수성구 지산동,16,수성구,6
2021111000100416,2021년 11월 10일 17시,대구광역시 수성구 범어동,17,수성구,6
2021111000100475,2021년 11월 10일 18시,대구광역시 달서구 도원동,18,달서구,1
2021111000100611,2021년 11월 10일 22시,대구광역시 달성군 다사읍,22,달성군,2
2021111100100018,2021년 11월 11일 01시,대구광역시 중구 삼덕동1가,1,중구,7
2021111100100178,2021년 11월 11일 09시,대구광역시 북구 관음동,9,북구,4
2021111100100200,2021년 11월 11일 10시,대구광역시 남구 대명동,10,남구,0
2021111100100270,2021년 11월 11일 12시,대구광역시 남구 대명동,12,남구,0
2021111100100510,2021년 11월 11일 18시,대구광역시 달성군 다사읍,18,달성군,2
2021111100100557,2021년 11월 11일 19시,대구광역시 달성군 유가읍,19,달성군,2
2021111100100583,2021년 11월 11일 20시,대구광역시 중구 삼덕동1가,20,중구,7
2021111200100050,2021년 11월 12일 05시,대구광역시 수성구 황금동,5,수성구,6
2021111200100222,2021년 11월 12일 11시,대구광역시 북구 산격동,11,북구,4
2021111200100257,2021년 11월 12일 12시,대구광역시 동구 방촌동,12,동구,3
2021111200100258,2021년 11월 12일 12시,대구광역시 동구 진인동,12,동구,3
2021111200100411,2021년 11월 12일 16시,대구광역시 수성구 범어동,16,수성구,6
2021111200100453,2021년 11월 12일 17시,대구광역시 달서구 대천동,17,달서구,1
2021111200100598,2021년 11월 12일 20시,대구광역시 동구 신서동,20,동구,3
2021111300100018,2021년 11월 13일 00시,대구광역시 서구 이현동,0,서구,5
2021111300100060,2021년 11월 13일 03시,대구광역시 수성구 범어동,3,수성구,6
2021111300100143,2021년 11월 13일 09시,대구광역시 달서구 대곡동,9,달서구,1
2021111300100144,2021년 11월 13일 09시,대구광역시 달서구 이곡동,9,달서구,1
2021111300100415,2021년 11월 13일 16시,대구광역시 동구 지저동,16,동구,3
2021111300100416,2021년 11월 13일 16시,대구광역시 서구 평리동,16,서구,5
2021111300100547,2021년 11월 13일 19시,대구광역시 달서구 감삼동,19,달서구,1
2021111400100454,2021년 11월 14일 21시,대구광역시 달서구 도원동,21,달서구,1
2021111500100116,2021년 11월 15일 08시,대구광역시 서구 이현동,8,서구,5
2021111500100207,2021년 11월 15일 11시,대구광역시 중구 동산동,11,중구,7
2021111500100279,2021년 11월 15일 13시,대구광역시 달성군 다사읍,13,달성군,2
2021111500100310,2021년 11월 15일 14시,대구광역시 동구 효목동,14,동구,3
2021111500100548,2021년 11월 15일 19시,대구광역시 달서구 대곡동,19,달서구,1
2021111600100016,2021년 11월 16일 00시,대구광역시 동구 효목동,0,동구,3
2021111600100209,2021년 11월 16일 10시,대구광역시 서구 평리동,10,서구,5
2021111600100281,2021년 11월 16일 12시,대구광역시 달서구 갈산동,12,달서구,1
2021111600100415,2021년 11월 16일 16시,대구광역시 수성구 범어동,16,수성구,6
2021111600100518,2021년 11월 16일 18시,대구광역시 수성구 범물동,18,수성구,6
2021111600100519,2021년 11월 16일 18시,대구광역시 수성구 수성동2가,18,수성구,6
2021111600100520,2021년 11월 16일 18시,대구광역시 달서구 두류동,18,달서구,1
2021111700100147,2021년 11월 17일 09시,대구광역시 동구 신천동,9,동구,3
2021111700100342,2021년 11월 17일 14시,대구광역시 동구 신기동,14,동구,3
2021111700100344,2021년 11월 17일 14시,대구광역시 북구 태전동,14,북구,4
2021111700100385,2021년 11월 17일 15시,대구광역시 수성구 중동,15,수성구,6
2021111700100476,2021년 11월 17일 17시,대구광역시 동구 신서동,17,동구,3
2021111700100478,2021년 11월 17일 17시,대구광역시 수성구 황금동,17,수성구,6
2021111700100481,2021년 11월 17일 17시,대구광역시 서구 내당동,17,서구,5
2021111700100601,2021년 11월 17일 19시,대구광역시 남구 대명동,19,남구,0
2021111800100020,2021년 11월 18일 01시,대구광역시 수성구 수성동4가,1,수성구,6
2021111800100039,2021년 11월 18일 04시,대구광역시 수성구 신매동,4,수성구,6
2021111800100249,2021년 11월 18일 12시,대구광역시 달서구 갈산동,12,달서구,1
2021111800100276,2021년 11월 18일 13시,대구광역시 북구 구암동,13,북구,4
2021111800100304,2021년 11월 18일 14시,대구광역시 달성군 가창면,14,달성군,2
2021111800100335,2021년 11월 18일 15시,대구광역시 동구 효목동,15,동구,3
2021111800100371,2021년 11월 18일 16시,대구광역시 수성구 지산동,16,수성구,6
2021111800100418,2021년 11월 18일 17시,대구광역시 수성구 범어동,17,수성구,6
2021111800100420,2021년 11월 18일 17시,대구광역시 서구 비산동,17,서구,5
2021111800100421,2021년 11월 18일 17시,대구광역시 달서구 용산동,17,달서구,1
2021111800100518,2021년 11월 18일 19시,대구광역시 달서구 용산동,19,달서구,1
2021111900100013,2021년 11월 19일 00시,대구광역시 중구 남일동,0,중구,7
2021111900100281,2021년 11월 19일 13시,대구광역시 수성구 황금동,13,수성구,6
2021111900100391,2021년 11월 19일 16시,대구광역시 수성구 범어동,16,수성구,6
2021111900100393,2021년 11월 19일 16시,대구광역시 달서구 본동,16,달서구,1
2021111900100458,2021년 11월 19일 17시,대구광역시 북구 읍내동,17,북구,4
2021111900100564,2021년 11월 19일 19시,대구광역시 수성구 범물동,19,수성구,6
2021111900100568,2021년 11월 19일 19시,대구광역시 달서구 본리동,19,달서구,1
2021111900100569,2021년 11월 19일 19시,대구광역시 북구 태전동,19,북구,4
2021111900100632,2021년 11월 19일 21시,대구광역시 달서구 본리동,21,달서구,1
2021111900100686,2021년 11월 19일 23시,대구광역시 달서구 이곡동,23,달서구,1
2021112000100015,2021년 11월 20일 00시,대구광역시 북구 구암동,0,북구,4
2021112000100085,2021년 11월 20일 06시,대구광역시 서구 비산동,6,서구,5
2021112000100305,2021년 11월 20일 14시,대구광역시 중구 동성로3가,14,중구,7
2021112000100339,2021년 11월 20일 15시,대구광역시 남구 대명동,15,남구,0
2021112000100522,2021년 11월 20일 20시,대구광역시 달서구 용산동,20,달서구,1
2021112100100023,2021년 11월 21일 01시,대구광역시 수성구 황금동,1,수성구,6
2021112100100024,2021년 11월 21일 01시,대구광역시 달서구 성당동,1,달서구,1
2021112100100041,2021년 11월 21일 02시,대구광역시 중구 삼덕동1가,2,중구,7
2021112100100050,2021년 11월 21일 04시,대구광역시 중구 삼덕동1가,4,중구,7
2021112100100226,2021년 11월 21일 14시,대구광역시 달서구 성당동,14,달서구,1
2021112100100254,2021년 11월 21일 15시,대구광역시 서구 비산동,15,서구,5
2021112100100374,2021년 11월 21일 18시,대구광역시 동구 신암동,18,동구,3
2021112100100405,2021년 11월 21일 19시,대구광역시 달서구 본동,19,달서구,1
2021112200100073,2021년 11월 22일 06시,대구광역시 달성군 논공읍,6,달성군,2
2021112200100175,2021년 11월 22일 10시,대구광역시 수성구 범어동,10,수성구,6
2021112200100337,2021년 11월 22일 14시,대구광역시 수성구 황금동,14,수성구,6
2021112200100368,2021년 11월 22일 15시,대구광역시 달서구 진천동,15,달서구,1
2021112200100499,2021년 11월 22일 18시,대구광역시 수성구 범어동,18,수성구,6
2021112200100500,2021년 11월 22일 18시,대구광역시 수성구 중동,18,수성구,6
2021112300100111,2021년 11월 23일 08시,대구광역시 북구 팔달동,8,북구,4
2021112300100176,2021년 11월 23일 10시,대구광역시 북구 칠성동1가,10,북구,4
2021112300100235,2021년 11월 23일 12시,대구광역시 남구 대명동,12,남구,0
2021112300100296,2021년 11월 23일 14시,대구광역시 달서구 호산동,14,달서구,1
2021112300100357,2021년 11월 23일 16시,대구광역시 수성구 지산동,16,수성구,6
2021112300100505,2021년 11월 23일 19시,대구광역시 달성군 화원읍,19,달성군,2
2021112300100506,2021년 11월 23일 19시,대구광역시 달성군 구지면,19,달성군,2
2021112400100051,2021년 11월 24일 06시,대구광역시 달성군 현풍읍,6,달성군,2
2021112400100101,2021년 11월 24일 08시,대구광역시 남구 대명동,8,남구,0
2021112400100102,2021년 11월 24일 08시,대구광역시 서구 평리동,8,서구,5
2021112400100456,2021년 11월 24일 18시,대구광역시 수성구 지산동,18,수성구,6
2021112400100521,2021년 11월 24일 20시,대구광역시 달서구 진천동,20,달서구,1
2021112500100066,2021년 11월 25일 06시,대구광역시 중구 남산동,6,중구,7
2021112500100084,2021년 11월 25일 07시,대구광역시 북구 동천동,7,북구,4
2021112500100160,2021년 11월 25일 09시,대구광역시 남구 대명동,9,남구,0
2021112500100191,2021년 11월 25일 10시,대구광역시 달서구 송현동,10,달서구,1
2021112500100192,2021년 11월 25일 10시,대구광역시 북구 침산동,10,북구,4
2021112500100345,2021년 11월 25일 14시,대구광역시 달서구 본리동,14,달서구,1
2021112500100383,2021년 11월 25일 15시,대구광역시 중구 대신동,15,중구,7
2021112500100428,2021년 11월 25일 16시,대구광역시 달서구 본리동,16,달서구,1
2021112500100482,2021년 11월 25일 17시,대구광역시 남구 대명동,17,남구,0
2021112500100608,2021년 11월 25일 20시,대구광역시 달서구 감삼동,20,달서구,1
2021112600100012,2021년 11월 26일 00시,대구광역시 동구 신기동,0,동구,3
2021112600100144,2021년 11월 26일 08시,대구광역시 동구 지묘동,8,동구,3
2021112600100219,2021년 11월 26일 10시,대구광역시 달서구 이곡동,10,달서구,1
2021112600100288,2021년 11월 26일 12시,대구광역시 서구 평리동,12,서구,5
2021112600100355,2021년 11월 26일 14시,대구광역시 수성구 범어동,14,수성구,6
2021112600100443,2021년 11월 26일 16시,대구광역시 수성구 만촌동,16,수성구,6
2021112600100641,2021년 11월 26일 19시,대구광역시 남구 대명동,19,남구,0
2021112600100723,2021년 11월 26일 22시,대구광역시 달서구 본리동,22,달서구,1
2021112700100045,2021년 11월 27일 04시,대구광역시 달서구 죽전동,4,달서구,1
2021112700100046,2021년 11월 27일 04시,대구광역시 달서구 신당동,4,달서구,1
2021112700100061,2021년 11월 27일 06시,대구광역시 달성군 화원읍,6,달성군,2
2021112700100182,2021년 11월 27일 11시,대구광역시 달서구 이곡동,11,달서구,1
2021112700100222,2021년 11월 27일 12시,대구광역시 수성구 범어동,12,수성구,6
2021112700100355,2021년 11월 27일 15시,대구광역시 북구 태전동,15,북구,4
2021112700100391,2021년 11월 27일 16시,대구광역시 동구 신천동,16,동구,3
2021112700100392,2021년 11월 27일 16시,대구광역시 북구 노원동1가,16,북구,4
2021112700100529,2021년 11월 27일 19시,대구광역시 북구 칠성동1가,19,북구,4
2021112800100211,2021년 11월 28일 13시,대구광역시 달서구 감삼동,13,달서구,1
2021112800100302,2021년 11월 28일 16시,대구광역시 중구 봉산동,16,중구,7
2021112800100472,2021년 11월 28일 22시,대구광역시 달서구 본리동,22,달서구,1
2021112900100087,2021년 11월 29일 07시,대구광역시 달서구 장동,7,달서구,1
2021112900100131,2021년 11월 29일 08시,대구광역시 수성구 범어동,8,수성구,6
2021112900100132,2021년 11월 29일 08시,대구광역시 달서구 송현동,8,달서구,1
2021112900100190,2021년 11월 29일 10시,대구광역시 수성구 파동,10,수성구,6
2021112900100222,2021년 11월 29일 11시,대구광역시 남구 대명동,11,남구,0
2021112900100285,2021년 11월 29일 13시,대구광역시 달서구 상인동,13,달서구,1
2021112900100377,2021년 11월 29일 15시,대구광역시 남구 봉덕동,15,남구,0
2021112900100553,2021년 11월 29일 19시,대구광역시 동구 신기동,19,동구,3
2021112900100554,2021년 11월 29일 19시,대구광역시 북구 산격동,19,북구,4
2021112900100555,2021년 11월 29일 19시,대구광역시 서구 비산동,19,서구,5
2021112900100556,2021년 11월 29일 19시,대구광역시 북구 읍내동,19,북구,4
2021113000100019,2021년 11월 30일 01시,대구광역시 중구 삼덕동1가,1,중구,7
2021113000100189,2021년 11월 30일 09시,대구광역시 남구 대명동,9,남구,0
2021113000100227,2021년 11월 30일 10시,대구광역시 서구 내당동,10,서구,5
2021113000100467,2021년 11월 30일 17시,대구광역시 수성구 지산동,17,수성구,6
