,사고번호,사고일시,시군구,구,구변수,시간,시간별사고(전체),시간별사고(구)
1612,2021101500100493,2021년 10월 15일 18시,대구광역시 중구 남일동,중구,7,18,177,20
1613,2021101500100541,2021년 10월 15일 19시,대구광역시 달서구 죽전동,달서구,1,19,142,38
1614,2021101500100613,2021년 10월 15일 21시,대구광역시 수성구 범어동,수성구,6,21,118,20
1615,2021101500100650,2021년 10월 15일 22시,대구광역시 북구 관음동,북구,4,22,104,17
1616,2021101500100651,2021년 10월 15일 22시,대구광역시 북구 동천동,북구,4,22,104,17
1617,2021101600100019,2021년 10월 16일 00시,대구광역시 북구 산격동,북구,4,0,46,6
1618,2021101600100043,2021년 10월 16일 04시,대구광역시 북구 복현동,북구,4,4,18,4
1619,2021101600100095,2021년 10월 16일 08시,대구광역시 달서구 갈산동,달서구,1,8,81,25
1620,2021101600100368,2021년 10월 16일 17시,대구광역시 남구 대명동,남구,0,17,145,12
1621,2021101700100071,2021년 10월 17일 09시,대구광역시 북구 산격동,북구,4,9,92,17
1622,2021101700100337,2021년 10월 17일 18시,대구광역시 중구 동성로3가,중구,7,18,177,20
1623,2021101800100074,2021년 10월 18일 07시,대구광역시 달서구 대곡동,달서구,1,7,47,15
1624,2021101800100075,2021년 10월 18일 07시,대구광역시 북구 산격동,북구,4,7,47,9
1625,2021101800100130,2021년 10월 18일 08시,대구광역시 달성군 다사읍,달성군,2,8,81,7
1626,2021101800100208,2021년 10월 18일 10시,대구광역시 동구 신천동,동구,3,10,91,10
1627,2021101800100278,2021년 10월 18일 12시,대구광역시 남구 대명동,남구,0,12,104,12
1628,2021101800100281,2021년 10월 18일 12시,대구광역시 달서구 죽전동,달서구,1,12,104,22
1629,2021101800100312,2021년 10월 18일 13시,대구광역시 동구 동호동,동구,3,13,101,19
1630,2021101800100313,2021년 10월 18일 13시,대구광역시 동구 서호동,동구,3,13,101,19
1631,2021101800100423,2021년 10월 18일 16시,대구광역시 수성구 지산동,수성구,6,16,159,30
1632,2021101900100263,2021년 10월 19일 14시,대구광역시 중구 동성로3가,중구,7,14,127,7
1633,2021101900100293,2021년 10월 19일 15시,대구광역시 수성구 범어동,수성구,6,15,152,26
1634,2021101900100441,2021년 10월 19일 18시,대구광역시 수성구 범어동,수성구,6,18,177,28
1635,2021101900100573,2021년 10월 19일 22시,대구광역시 달서구 성당동,달서구,1,22,104,24
1636,2021102000100223,2021년 10월 20일 12시,대구광역시 달서구 송현동,달서구,1,12,104,22
1637,2021102000100264,2021년 10월 20일 13시,대구광역시 수성구 지산동,수성구,6,13,101,15
1638,2021102000100386,2021년 10월 20일 16시,대구광역시 북구 복현동,북구,4,16,159,19
1639,2021102000100491,2021년 10월 20일 18시,대구광역시 북구 태전동,북구,4,18,177,28
1640,2021102000100599,2021년 10월 20일 21시,대구광역시 수성구 만촌동,수성구,6,21,118,20
1641,2021102000100630,2021년 10월 20일 22시,대구광역시 중구 삼덕동1가,중구,7,22,104,8
1642,2021102100100123,2021년 10월 21일 09시,대구광역시 동구 방촌동,동구,3,9,92,12
1643,2021102100100218,2021년 10월 21일 12시,대구광역시 남구 봉덕동,남구,0,12,104,12
1644,2021102100100251,2021년 10월 21일 13시,대구광역시 북구 태전동,북구,4,13,101,21
1645,2021102100100464,2021년 10월 21일 18시,대구광역시 달서구 진천동,달서구,1,18,177,47
1646,2021102100100516,2021년 10월 21일 19시,대구광역시 동구 율하동,동구,3,19,142,19
1647,2021102100100572,2021년 10월 21일 21시,대구광역시 남구 대명동,남구,0,21,118,4
1648,2021102100100573,2021년 10월 21일 21시,대구광역시 동구 신천동,동구,3,21,118,11
1649,2021102100100574,2021년 10월 21일 21시,대구광역시 수성구 사월동,수성구,6,21,118,20
1650,2021102100100632,2021년 10월 21일 23시,대구광역시 북구 산격동,북구,4,23,54,8
1651,2021102200100015,2021년 10월 22일 01시,대구광역시 수성구 만촌동,수성구,6,1,35,9
1652,2021102200100188,2021년 10월 22일 10시,대구광역시 수성구 범물동,수성구,6,10,91,20
1653,2021102200100433,2021년 10월 22일 16시,대구광역시 동구 방촌동,동구,3,16,159,26
1654,2021102200100488,2021년 10월 22일 17시,대구광역시 수성구 지산동,수성구,6,17,145,28
1655,2021102300100096,2021년 10월 23일 09시,대구광역시 동구 신암동,동구,3,9,92,12
1656,2021102300100098,2021년 10월 23일 09시,대구광역시 달성군 유가읍,달성군,2,9,92,5
1657,2021102300100099,2021년 10월 23일 09시,대구광역시 달서구 용산동,달서구,1,9,92,26
1658,2021102300100312,2021년 10월 23일 14시,대구광역시 동구 동호동,동구,3,14,127,17
1659,2021102300100359,2021년 10월 23일 15시,대구광역시 중구 대신동,중구,7,15,152,19
1660,2021102300100360,2021년 10월 23일 15시,대구광역시 달서구 감삼동,달서구,1,15,152,28
1661,2021102300100530,2021년 10월 23일 19시,대구광역시 수성구 범어동,수성구,6,19,142,23
1662,2021102300100620,2021년 10월 23일 23시,대구광역시 동구 신암동,동구,3,23,54,5
1663,2021102400100015,2021년 10월 24일 00시,대구광역시 중구 삼덕동1가,중구,7,0,46,9
1664,2021102400100275,2021년 10월 24일 15시,대구광역시 북구 복현동,북구,4,15,152,22
1665,2021102400100425,2021년 10월 24일 19시,대구광역시 달서구 두류동,달서구,1,19,142,38
1666,2021102500100135,2021년 10월 25일 09시,대구광역시 남구 이천동,남구,0,9,92,7
1667,2021102500100137,2021년 10월 25일 09시,대구광역시 수성구 만촌동,수성구,6,9,92,13
1668,2021102500100138,2021년 10월 25일 09시,대구광역시 수성구 매호동,수성구,6,9,92,13
1669,2021102500100178,2021년 10월 25일 10시,대구광역시 달서구 상인동,달서구,1,10,91,23
1670,2021102500100237,2021년 10월 25일 12시,대구광역시 북구 노원동3가,북구,4,12,104,13
1671,2021102500100314,2021년 10월 25일 14시,대구광역시 서구 평리동,서구,5,14,127,13
1672,2021102500100361,2021년 10월 25일 15시,대구광역시 남구 대명동,남구,0,15,152,16
1673,2021102500100406,2021년 10월 25일 16시,대구광역시 달성군 다사읍,달성군,2,16,159,9
1674,2021102500100454,2021년 10월 25일 17시,대구광역시 동구 방촌동,동구,3,17,145,15
1675,2021102500100591,2021년 10월 25일 20시,대구광역시 달서구 이곡동,달서구,1,20,133,39
1676,2021102500100624,2021년 10월 25일 21시,대구광역시 달서구 본리동,달서구,1,21,118,42
1677,2021102600100056,2021년 10월 26일 07시,대구광역시 서구 비산동,서구,5,7,47,5
1678,2021102600100089,2021년 10월 26일 08시,대구광역시 수성구 신매동,수성구,6,8,81,14
1679,2021102600100155,2021년 10월 26일 10시,대구광역시 서구 평리동,서구,5,10,91,7
1680,2021102600100305,2021년 10월 26일 14시,대구광역시 수성구 만촌동,수성구,6,14,127,18
1681,2021102600100417,2021년 10월 26일 17시,대구광역시 수성구 만촌동,수성구,6,17,145,28
1682,2021102600100472,2021년 10월 26일 18시,대구광역시 달서구 성당동,달서구,1,18,177,47
1683,2021102600100544,2021년 10월 26일 20시,대구광역시 달서구 죽전동,달서구,1,20,133,39
1684,2021102600100614,2021년 10월 26일 23시,대구광역시 수성구 범물동,수성구,6,23,54,12
1685,2021102700100005,2021년 10월 27일 00시,대구광역시 동구 신암동,동구,3,0,46,5
1686,2021102700100092,2021년 10월 27일 08시,대구광역시 달성군 다사읍,달성군,2,8,81,7
1687,2021102700100360,2021년 10월 27일 16시,대구광역시 달서구 월성동,달서구,1,16,159,42
1688,2021102700100460,2021년 10월 27일 18시,대구광역시 남구 대명동,남구,0,18,177,11
1689,2021102700100539,2021년 10월 27일 20시,대구광역시 동구 각산동,동구,3,20,133,17
1690,2021102700100540,2021년 10월 27일 20시,대구광역시 동구 지저동,동구,3,20,133,17
1691,2021102800100037,2021년 10월 28일 05시,대구광역시 동구 효목동,동구,3,5,29,3
1692,2021102800100208,2021년 10월 28일 10시,대구광역시 수성구 신매동,수성구,6,10,91,20
1693,2021102800100412,2021년 10월 28일 16시,대구광역시 달서구 상인동,달서구,1,16,159,42
1694,2021102800100463,2021년 10월 28일 17시,대구광역시 남구 이천동,남구,0,17,145,12
1695,2021102800100522,2021년 10월 28일 18시,대구광역시 서구 평리동,서구,5,18,177,13
1696,2021102900100160,2021년 10월 29일 10시,대구광역시 중구 삼덕동2가,중구,7,10,91,5
1697,2021102900100302,2021년 10월 29일 14시,대구광역시 동구 효목동,동구,3,14,127,17
1698,2021102900100305,2021년 10월 29일 14시,대구광역시 서구 상리동,서구,5,14,127,13
1699,2021102900100358,2021년 10월 29일 15시,대구광역시 달성군 유가읍,달성군,2,15,152,7
1700,2021102900100398,2021년 10월 29일 16시,대구광역시 수성구 중동,수성구,6,16,159,30
1701,2021102900100515,2021년 10월 29일 18시,대구광역시 달성군 가창면,달성군,2,18,177,10
1702,2021102900100566,2021년 10월 29일 19시,대구광역시 서구 비산동,서구,5,19,142,11
1703,2021102900100685,2021년 10월 29일 23시,대구광역시 달서구 송현동,달서구,1,23,54,16
1704,2021103000100016,2021년 10월 30일 00시,대구광역시 중구 공평동,중구,7,0,46,9
1705,2021103000100063,2021년 10월 30일 06시,대구광역시 서구 내당동,서구,5,6,43,11
1706,2021103000100131,2021년 10월 30일 10시,대구광역시 수성구 황금동,수성구,6,10,91,20
1707,2021103000100271,2021년 10월 30일 14시,대구광역시 달서구 대곡동,달서구,1,14,127,34
1708,2021103000100378,2021년 10월 30일 17시,대구광역시 중구 동성로3가,중구,7,17,145,6
1709,2021103000100428,2021년 10월 30일 18시,대구광역시 북구 태전동,북구,4,18,177,28
1710,2021103000100493,2021년 10월 30일 20시,대구광역시 수성구 만촌동,수성구,6,20,133,25
1711,2021103000100568,2021년 10월 30일 23시,대구광역시 중구 삼덕동1가,중구,7,23,54,8
1712,2021103100100015,2021년 10월 31일 00시,대구광역시 달서구 진천동,달서구,1,0,46,15
1713,2021103100100016,2021년 10월 31일 00시,대구광역시 중구 삼덕동1가,중구,7,0,46,9
1714,2021103100100076,2021년 10월 31일 09시,대구광역시 북구 복현동,북구,4,9,92,17
1715,2021103100100120,2021년 10월 31일 11시,대구광역시 수성구 신매동,수성구,6,11,88,13
1716,2021103100100121,2021년 10월 31일 11시,대구광역시 달성군 다사읍,달성군,2,11,88,2
1717,2021103100100187,2021년 10월 31일 13시,대구광역시 달서구 대곡동,달서구,1,13,101,26
1718,2021103100100252,2021년 10월 31일 15시,대구광역시 동구 괴전동,동구,3,15,152,22
1719,2021103100100379,2021년 10월 31일 18시,대구광역시 중구 공평동,중구,7,18,177,20
1720,2021110100100070,2021년 11월 1일 07시,대구광역시 수성구 신매동,수성구,6,7,47,8
1721,2021110100100238,2021년 11월 1일 12시,대구광역시 수성구 범어동,수성구,6,12,104,24
1722,2021110100100303,2021년 11월 1일 14시,대구광역시 수성구 만촌동,수성구,6,14,127,18
1723,2021110100100347,2021년 11월 1일 15시,대구광역시 북구 구암동,북구,4,15,152,22
1724,2021110100100393,2021년 11월 1일 16시,대구광역시 달서구 용산동,달서구,1,16,159,42
1725,2021110100100438,2021년 11월 1일 17시,대구광역시 동구 신암동,동구,3,17,145,15
1726,2021110100100549,2021년 11월 1일 20시,대구광역시 달서구 진천동,달서구,1,20,133,39
1727,2021110200100026,2021년 11월 2일 01시,대구광역시 서구 내당동,서구,5,1,35,5
1728,2021110200100216,2021년 11월 2일 11시,대구광역시 달서구 장기동,달서구,1,11,88,17
1729,2021110200100316,2021년 11월 2일 14시,대구광역시 북구 침산동,북구,4,14,127,21
1730,2021110200100386,2021년 11월 2일 16시,대구광역시 달서구 호산동,달서구,1,16,159,42
1731,2021110200100478,2021년 11월 2일 18시,대구광역시 달서구 월성동,달서구,1,18,177,47
1732,2021110200100593,2021년 11월 2일 22시,대구광역시 수성구 두산동,수성구,6,22,104,20
1733,2021110300100183,2021년 11월 3일 10시,대구광역시 남구 대명동,남구,0,10,91,7
1734,2021110300100292,2021년 11월 3일 13시,대구광역시 동구 각산동,동구,3,13,101,19
1735,2021110300100293,2021년 11월 3일 13시,대구광역시 수성구 범어동,수성구,6,13,101,15
1736,2021110300100425,2021년 11월 3일 17시,대구광역시 수성구 신매동,수성구,6,17,145,28
1737,2021110400100021,2021년 11월 4일 01시,대구광역시 수성구 지산동,수성구,6,1,35,9
1738,2021110400100128,2021년 11월 4일 08시,대구광역시 달서구 성당동,달서구,1,8,81,25
1739,2021110400100184,2021년 11월 4일 10시,대구광역시 중구 삼덕동2가,중구,7,10,91,5
1740,2021110400100576,2021년 11월 4일 20시,대구광역시 달서구 본리동,달서구,1,20,133,39
1741,2021110400100589,2021년 11월 4일 21시,대구광역시 수성구 범어동,수성구,6,21,118,20
1742,2021110500100024,2021년 11월 5일 01시,대구광역시 중구 대신동,중구,7,1,35,5
1743,2021110500100124,2021년 11월 5일 08시,대구광역시 서구 평리동,서구,5,8,81,10
1744,2021110500100213,2021년 11월 5일 11시,대구광역시 달서구 대곡동,달서구,1,11,88,17
1745,2021110500100290,2021년 11월 5일 13시,대구광역시 북구 산격동,북구,4,13,101,21
1746,2021110500100328,2021년 11월 5일 14시,대구광역시 수성구 사월동,수성구,6,14,127,18
1747,2021110500100358,2021년 11월 5일 15시,대구광역시 수성구 만촌동,수성구,6,15,152,26
1748,2021110500100359,2021년 11월 5일 15시,대구광역시 달서구 월성동,달서구,1,15,152,28
1749,2021110500100454,2021년 11월 5일 17시,대구광역시 수성구 범물동,수성구,6,17,145,28
1750,2021110500100457,2021년 11월 5일 17시,대구광역시 달서구 월성동,달서구,1,17,145,38
1751,2021110500100531,2021년 11월 5일 18시,대구광역시 달서구 상인동,달서구,1,18,177,47
1752,2021110500100532,2021년 11월 5일 18시,대구광역시 달서구 대곡동,달서구,1,18,177,47
1753,2021110500100610,2021년 11월 5일 20시,대구광역시 서구 비산동,서구,5,20,133,14
1754,2021110600100221,2021년 11월 6일 12시,대구광역시 남구 대명동,남구,0,12,104,12
1755,2021110600100299,2021년 11월 6일 14시,대구광역시 동구 중대동,동구,3,14,127,17
1756,2021110600100515,2021년 11월 6일 19시,대구광역시 동구 신암동,동구,3,19,142,19
1757,2021110600100516,2021년 11월 6일 19시,대구광역시 수성구 범물동,수성구,6,19,142,23
1758,2021110600100549,2021년 11월 6일 20시,대구광역시 달서구 상인동,달서구,1,20,133,39
1759,2021110600100550,2021년 11월 6일 20시,대구광역시 달서구 용산동,달서구,1,20,133,39
1760,2021110600100582,2021년 11월 6일 21시,대구광역시 동구 율하동,동구,3,21,118,11
1761,2021110600100583,2021년 11월 6일 21시,대구광역시 수성구 만촌동,수성구,6,21,118,20
1762,2021110600100585,2021년 11월 6일 21시,대구광역시 중구 삼덕동1가,중구,7,21,118,11
1763,2021110600100636,2021년 11월 6일 23시,대구광역시 중구 삼덕동1가,중구,7,23,54,8
1764,2021110700100318,2021년 11월 7일 16시,대구광역시 수성구 범어동,수성구,6,16,159,30
1765,2021110700100379,2021년 11월 7일 18시,대구광역시 수성구 만촌동,수성구,6,18,177,28
1766,2021110700100432,2021년 11월 7일 20시,대구광역시 달서구 상인동,달서구,1,20,133,39
1767,2021110700100455,2021년 11월 7일 21시,대구광역시 달서구 죽전동,달서구,1,21,118,42
1768,2021110700100473,2021년 11월 7일 22시,대구광역시 달서구 성당동,달서구,1,22,104,24
1769,2021110800100196,2021년 11월 8일 10시,대구광역시 동구 괴전동,동구,3,10,91,10
1770,2021110800100236,2021년 11월 8일 11시,대구광역시 북구 관음동,북구,4,11,88,21
1771,2021110800100277,2021년 11월 8일 12시,대구광역시 중구 동인동2가,중구,7,12,104,6
1772,2021110800100374,2021년 11월 8일 15시,대구광역시 동구 율하동,동구,3,15,152,22
1773,2021110800100415,2021년 11월 8일 16시,대구광역시 동구 동호동,동구,3,16,159,26
1774,2021110800100537,2021년 11월 8일 18시,대구광역시 중구 남산동,중구,7,18,177,20
1775,2021110800100586,2021년 11월 8일 19시,대구광역시 달서구 신당동,달서구,1,19,142,38
1776,2021110800100671,2021년 11월 8일 22시,대구광역시 북구 동천동,북구,4,22,104,17
1777,2021110900100015,2021년 11월 9일 00시,대구광역시 달성군 구지면,달성군,2,0,46,3
1778,2021110900100021,2021년 11월 9일 01시,대구광역시 서구 평리동,서구,5,1,35,5
1779,2021110900100220,2021년 11월 9일 11시,대구광역시 동구 율하동,동구,3,11,88,13
1780,2021110900100221,2021년 11월 9일 11시,대구광역시 수성구 두산동,수성구,6,11,88,13
1781,2021110900100251,2021년 11월 9일 12시,대구광역시 중구 동인동3가,중구,7,12,104,6
1782,2021110900100349,2021년 11월 9일 15시,대구광역시 달서구 신당동,달서구,1,15,152,28
1783,2021110900100447,2021년 11월 9일 17시,대구광역시 서구 내당동,서구,5,17,145,12
1784,2021110900100448,2021년 11월 9일 17시,대구광역시 북구 매천동,북구,4,17,145,27
1785,2021110900100511,2021년 11월 9일 18시,대구광역시 달서구 두류동,달서구,1,18,177,47
1786,2021110900100512,2021년 11월 9일 18시,대구광역시 달서구 감삼동,달서구,1,18,177,47
1787,2021110900100569,2021년 11월 9일 19시,대구광역시 북구 태전동,북구,4,19,142,28
1788,2021110900100604,2021년 11월 9일 20시,대구광역시 달성군 현풍읍,달성군,2,20,133,9
1789,2021111000100051,2021년 11월 10일 05시,대구광역시 달서구 송현동,달서구,1,5,29,7
1790,2021111000100067,2021년 11월 10일 06시,대구광역시 북구 고성동2가,북구,4,6,43,8
1791,2021111000100295,2021년 11월 10일 14시,대구광역시 동구 효목동,동구,3,14,127,17
1792,2021111000100296,2021년 11월 10일 14시,대구광역시 달서구 상인동,달서구,1,14,127,34
1793,2021111000100298,2021년 11월 10일 14시,대구광역시 달서구 호림동,달서구,1,14,127,34
1794,2021111000100338,2021년 11월 10일 15시,대구광역시 달서구 성당동,달서구,1,15,152,28
1795,2021111000100339,2021년 11월 10일 15시,대구광역시 달서구 신당동,달서구,1,15,152,28
1796,2021111000100377,2021년 11월 10일 16시,대구광역시 수성구 지산동,수성구,6,16,159,30
1797,2021111000100416,2021년 11월 10일 17시,대구광역시 수성구 범어동,수성구,6,17,145,28
1798,2021111000100475,2021년 11월 10일 18시,대구광역시 달서구 도원동,달서구,1,18,177,47
1799,2021111000100611,2021년 11월 10일 22시,대구광역시 달성군 다사읍,달성군,2,22,104,7
1800,2021111100100018,2021년 11월 11일 01시,대구광역시 중구 삼덕동1가,중구,7,1,35,5
1801,2021111100100178,2021년 11월 11일 09시,대구광역시 북구 관음동,북구,4,9,92,17
1802,2021111100100200,2021년 11월 11일 10시,대구광역시 남구 대명동,남구,0,10,91,7
1803,2021111100100270,2021년 11월 11일 12시,대구광역시 남구 대명동,남구,0,12,104,12
1804,2021111100100510,2021년 11월 11일 18시,대구광역시 달성군 다사읍,달성군,2,18,177,10
1805,2021111100100557,2021년 11월 11일 19시,대구광역시 달성군 유가읍,달성군,2,19,142,13
1806,2021111100100583,2021년 11월 11일 20시,대구광역시 중구 삼덕동1가,중구,7,20,133,6
1807,2021111200100050,2021년 11월 12일 05시,대구광역시 수성구 황금동,수성구,6,5,29,6
1808,2021111200100222,2021년 11월 12일 11시,대구광역시 북구 산격동,북구,4,11,88,21
1809,2021111200100257,2021년 11월 12일 12시,대구광역시 동구 방촌동,동구,3,12,104,12
1810,2021111200100258,2021년 11월 12일 12시,대구광역시 동구 진인동,동구,3,12,104,12
1811,2021111200100411,2021년 11월 12일 16시,대구광역시 수성구 범어동,수성구,6,16,159,30
1812,2021111200100453,2021년 11월 12일 17시,대구광역시 달서구 대천동,달서구,1,17,145,38
1813,2021111200100598,2021년 11월 12일 20시,대구광역시 동구 신서동,동구,3,20,133,17
1814,2021111300100018,2021년 11월 13일 00시,대구광역시 서구 이현동,서구,5,0,46,3
1815,2021111300100060,2021년 11월 13일 03시,대구광역시 수성구 범어동,수성구,6,3,11,3
1816,2021111300100143,2021년 11월 13일 09시,대구광역시 달서구 대곡동,달서구,1,9,92,26
1817,2021111300100144,2021년 11월 13일 09시,대구광역시 달서구 이곡동,달서구,1,9,92,26
1818,2021111300100415,2021년 11월 13일 16시,대구광역시 동구 지저동,동구,3,16,159,26
1819,2021111300100416,2021년 11월 13일 16시,대구광역시 서구 평리동,서구,5,16,159,10
1820,2021111300100547,2021년 11월 13일 19시,대구광역시 달서구 감삼동,달서구,1,19,142,38
1821,2021111400100454,2021년 11월 14일 21시,대구광역시 달서구 도원동,달서구,1,21,118,42
1822,2021111500100116,2021년 11월 15일 08시,대구광역시 서구 이현동,서구,5,8,81,10
1823,2021111500100207,2021년 11월 15일 11시,대구광역시 중구 동산동,중구,7,11,88,6
1824,2021111500100279,2021년 11월 15일 13시,대구광역시 달성군 다사읍,달성군,2,13,101,2
1825,2021111500100310,2021년 11월 15일 14시,대구광역시 동구 효목동,동구,3,14,127,17
1826,2021111500100548,2021년 11월 15일 19시,대구광역시 달서구 대곡동,달서구,1,19,142,38
1827,2021111600100016,2021년 11월 16일 00시,대구광역시 동구 효목동,동구,3,0,46,5
1828,2021111600100209,2021년 11월 16일 10시,대구광역시 서구 평리동,서구,5,10,91,7
1829,2021111600100281,2021년 11월 16일 12시,대구광역시 달서구 갈산동,달서구,1,12,104,22
1830,2021111600100415,2021년 11월 16일 16시,대구광역시 수성구 범어동,수성구,6,16,159,30
1831,2021111600100518,2021년 11월 16일 18시,대구광역시 수성구 범물동,수성구,6,18,177,28
1832,2021111600100519,2021년 11월 16일 18시,대구광역시 수성구 수성동2가,수성구,6,18,177,28
1833,2021111600100520,2021년 11월 16일 18시,대구광역시 달서구 두류동,달서구,1,18,177,47
1834,2021111700100147,2021년 11월 17일 09시,대구광역시 동구 신천동,동구,3,9,92,12
1835,2021111700100342,2021년 11월 17일 14시,대구광역시 동구 신기동,동구,3,14,127,17
1836,2021111700100344,2021년 11월 17일 14시,대구광역시 북구 태전동,북구,4,14,127,21
1837,2021111700100385,2021년 11월 17일 15시,대구광역시 수성구 중동,수성구,6,15,152,26
1838,2021111700100476,2021년 11월 17일 17시,대구광역시 동구 신서동,동구,3,17,145,15
1839,2021111700100478,2021년 11월 17일 17시,대구광역시 수성구 황금동,수성구,6,17,145,28
1840,2021111700100481,2021년 11월 17일 17시,대구광역시 서구 내당동,서구,5,17,145,12
1841,2021111700100601,2021년 11월 17일 19시,대구광역시 남구 대명동,남구,0,19,142,7
1842,2021111800100020,2021년 11월 18일 01시,대구광역시 수성구 수성동4가,수성구,6,1,35,9
1843,2021111800100039,2021년 11월 18일 04시,대구광역시 수성구 신매동,수성구,6,4,18,2
1844,2021111800100249,2021년 11월 18일 12시,대구광역시 달서구 갈산동,달서구,1,12,104,22
1845,2021111800100276,2021년 11월 18일 13시,대구광역시 북구 구암동,북구,4,13,101,21
1846,2021111800100304,2021년 11월 18일 14시,대구광역시 달성군 가창면,달성군,2,14,127,8
1847,2021111800100335,2021년 11월 18일 15시,대구광역시 동구 효목동,동구,3,15,152,22
1848,2021111800100371,2021년 11월 18일 16시,대구광역시 수성구 지산동,수성구,6,16,159,30
1849,2021111800100418,2021년 11월 18일 17시,대구광역시 수성구 범어동,수성구,6,17,145,28
1850,2021111800100420,2021년 11월 18일 17시,대구광역시 서구 비산동,서구,5,17,145,12
1851,2021111800100421,2021년 11월 18일 17시,대구광역시 달서구 용산동,달서구,1,17,145,38
1852,2021111800100518,2021년 11월 18일 19시,대구광역시 달서구 용산동,달서구,1,19,142,38
1853,2021111900100013,2021년 11월 19일 00시,대구광역시 중구 남일동,중구,7,0,46,9
1854,2021111900100281,2021년 11월 19일 13시,대구광역시 수성구 황금동,수성구,6,13,101,15
1855,2021111900100391,2021년 11월 19일 16시,대구광역시 수성구 범어동,수성구,6,16,159,30
1856,2021111900100393,2021년 11월 19일 16시,대구광역시 달서구 본동,달서구,1,16,159,42
1857,2021111900100458,2021년 11월 19일 17시,대구광역시 북구 읍내동,북구,4,17,145,27
1858,2021111900100564,2021년 11월 19일 19시,대구광역시 수성구 범물동,수성구,6,19,142,23
1859,2021111900100568,2021년 11월 19일 19시,대구광역시 달서구 본리동,달서구,1,19,142,38
1860,2021111900100569,2021년 11월 19일 19시,대구광역시 북구 태전동,북구,4,19,142,28
1861,2021111900100632,2021년 11월 19일 21시,대구광역시 달서구 본리동,달서구,1,21,118,42
1862,2021111900100686,2021년 11월 19일 23시,대구광역시 달서구 이곡동,달서구,1,23,54,16
1863,2021112000100015,2021년 11월 20일 00시,대구광역시 북구 구암동,북구,4,0,46,6
1864,2021112000100085,2021년 11월 20일 06시,대구광역시 서구 비산동,서구,5,6,43,11
1865,2021112000100305,2021년 11월 20일 14시,대구광역시 중구 동성로3가,중구,7,14,127,7
1866,2021112000100339,2021년 11월 20일 15시,대구광역시 남구 대명동,남구,0,15,152,16
1867,2021112000100522,2021년 11월 20일 20시,대구광역시 달서구 용산동,달서구,1,20,133,39
1868,2021112100100023,2021년 11월 21일 01시,대구광역시 수성구 황금동,수성구,6,1,35,9
1869,2021112100100024,2021년 11월 21일 01시,대구광역시 달서구 성당동,달서구,1,1,35,8
1870,2021112100100041,2021년 11월 21일 02시,대구광역시 중구 삼덕동1가,중구,7,2,19,4
1871,2021112100100050,2021년 11월 21일 04시,대구광역시 중구 삼덕동1가,중구,7,4,18,3
1872,2021112100100226,2021년 11월 21일 14시,대구광역시 달서구 성당동,달서구,1,14,127,34
1873,2021112100100254,2021년 11월 21일 15시,대구광역시 서구 비산동,서구,5,15,152,12
1874,2021112100100374,2021년 11월 21일 18시,대구광역시 동구 신암동,동구,3,18,177,20
1875,2021112100100405,2021년 11월 21일 19시,대구광역시 달서구 본동,달서구,1,19,142,38
1876,2021112200100073,2021년 11월 22일 06시,대구광역시 달성군 논공읍,달성군,2,6,43,4
1877,2021112200100175,2021년 11월 22일 10시,대구광역시 수성구 범어동,수성구,6,10,91,20
1878,2021112200100337,2021년 11월 22일 14시,대구광역시 수성구 황금동,수성구,6,14,127,18
1879,2021112200100368,2021년 11월 22일 15시,대구광역시 달서구 진천동,달서구,1,15,152,28
1880,2021112200100499,2021년 11월 22일 18시,대구광역시 수성구 범어동,수성구,6,18,177,28
1881,2021112200100500,2021년 11월 22일 18시,대구광역시 수성구 중동,수성구,6,18,177,28
1882,2021112300100111,2021년 11월 23일 08시,대구광역시 북구 팔달동,북구,4,8,81,6
1883,2021112300100176,2021년 11월 23일 10시,대구광역시 북구 칠성동1가,북구,4,10,91,14
1884,2021112300100235,2021년 11월 23일 12시,대구광역시 남구 대명동,남구,0,12,104,12
1885,2021112300100296,2021년 11월 23일 14시,대구광역시 달서구 호산동,달서구,1,14,127,34
1886,2021112300100357,2021년 11월 23일 16시,대구광역시 수성구 지산동,수성구,6,16,159,30
1887,2021112300100505,2021년 11월 23일 19시,대구광역시 달성군 화원읍,달성군,2,19,142,13
1888,2021112300100506,2021년 11월 23일 19시,대구광역시 달성군 구지면,달성군,2,19,142,13
1889,2021112400100051,2021년 11월 24일 06시,대구광역시 달성군 현풍읍,달성군,2,6,43,4
1890,2021112400100101,2021년 11월 24일 08시,대구광역시 남구 대명동,남구,0,8,81,11
1891,2021112400100102,2021년 11월 24일 08시,대구광역시 서구 평리동,서구,5,8,81,10
1892,2021112400100456,2021년 11월 24일 18시,대구광역시 수성구 지산동,수성구,6,18,177,28
1893,2021112400100521,2021년 11월 24일 20시,대구광역시 달서구 진천동,달서구,1,20,133,39
1894,2021112500100066,2021년 11월 25일 06시,대구광역시 중구 남산동,중구,7,6,43,4
1895,2021112500100084,2021년 11월 25일 07시,대구광역시 북구 동천동,북구,4,7,47,9
1896,2021112500100160,2021년 11월 25일 09시,대구광역시 남구 대명동,남구,0,9,92,7
1897,2021112500100191,2021년 11월 25일 10시,대구광역시 달서구 송현동,달서구,1,10,91,23
1898,2021112500100192,2021년 11월 25일 10시,대구광역시 북구 침산동,북구,4,10,91,14
