,사고번호,사고일시,시군구,구,lat,long
1052,2021071100100023,2021년 7월 11일 02시,대구광역시 수성구 두산동,수성구,35.8313185,128.6230949
1053,2021071100100044,2021년 7월 11일 08시,대구광역시 달성군 화원읍,달성군,35.7985407,128.4922729
1054,2021071100100118,2021년 7월 11일 12시,대구광역시 수성구 신매동,수성구,35.8402945,128.7048367
1055,2021071100100119,2021년 7월 11일 12시,대구광역시 수성구 범물동,수성구,35.820664,128.6379171
1056,2021071100100152,2021년 7월 11일 13시,대구광역시 중구 동인동4가,중구,35.8683473,128.6118313
1057,2021071100100272,2021년 7월 11일 17시,대구광역시 북구 읍내동,북구,35.9458609,128.5511014
1058,2021071200100106,2021년 7월 12일 09시,대구광역시 남구 이천동,남구,35.8376088,128.5789864
1059,2021071200100138,2021년 7월 12일 10시,대구광역시 수성구 지산동,수성구,35.8371438,128.6299118
1060,2021071200100166,2021년 7월 12일 11시,대구광역시 북구 태전동,북구,35.9302572,128.545218
1061,2021071200100280,2021년 7월 12일 14시,대구광역시 달서구 감삼동,달서구,35.846368,128.5359932
1062,2021071200100282,2021년 7월 12일 14시,대구광역시 달서구 신당동,달서구,35.8453174,128.4929543
1063,2021071300100217,2021년 7월 13일 11시,대구광역시 중구 수동,중구,35.8702896,128.5888039
1064,2021071300100218,2021년 7월 13일 11시,대구광역시 달서구 용산동,달서구,35.8588372,128.5288127
1065,2021071300100367,2021년 7월 13일 15시,대구광역시 남구 대명동,남구,35.8368874,128.5797156
1066,2021071300100369,2021년 7월 13일 15시,대구광역시 수성구 범물동,수성구,35.8555497,128.6106117
1067,2021071300100409,2021년 7월 13일 16시,대구광역시 중구 동인동3가,중구,35.8729345,128.608749
1068,2021071300100463,2021년 7월 13일 17시,대구광역시 북구 서변동,북구,35.9210765,128.597512
1069,2021071300100519,2021년 7월 13일 18시,대구광역시 수성구 수성동1가,수성구,35.8557536,128.6106239
1070,2021071400100007,2021년 7월 14일 00시,대구광역시 북구 복현동,북구,35.8959554,128.6132234
1071,2021071400100060,2021년 7월 14일 06시,대구광역시 달서구 감삼동,달서구,35.8519426,128.5437057
1072,2021071400100079,2021년 7월 14일 07시,대구광역시 서구 내당동,서구,35.8628869,128.5525825
1073,2021071400100110,2021년 7월 14일 08시,대구광역시 달서구 유천동,달서구,35.8119341,128.5176494
1074,2021071400100294,2021년 7월 14일 14시,대구광역시 서구 비산동,서구,35.8801035,128.5689544
1075,2021071400100325,2021년 7월 14일 15시,대구광역시 동구 방촌동,동구,35.876276,128.671067
1076,2021071400100328,2021년 7월 14일 15시,대구광역시 북구 칠성동1가,북구,35.8763498,128.6040117
1077,2021071400100427,2021년 7월 14일 17시,대구광역시 남구 봉덕동,남구,35.8362406,128.5768136
1078,2021071400100520,2021년 7월 14일 19시,대구광역시 동구 신서동,동구,35.8672949,128.7313688
1079,2021071400100522,2021년 7월 14일 19시,대구광역시 수성구 매호동,수성구,35.8394619,128.7143518
1080,2021071500100383,2021년 7월 15일 16시,대구광역시 북구 팔달동,북구,35.8972102,128.5417082
1081,2021071500100421,2021년 7월 15일 17시,대구광역시 동구 신암동,동구,35.8862461,128.6228299
1082,2021071500100423,2021년 7월 15일 17시,대구광역시 북구 구암동,북구,35.9323252,128.5617334
1083,2021071500100570,2021년 7월 15일 21시,대구광역시 북구 동천동,북구,35.937074,128.558143
1084,2021071500100613,2021년 7월 15일 23시,대구광역시 북구 복현동,북구,35.8924264,128.6222424
1085,2021071500100614,2021년 7월 15일 23시,대구광역시 달서구 이곡동,달서구,35.8529255,128.5049404
1086,2021071600100022,2021년 7월 16일 03시,대구광역시 북구 산격동,북구,35.8966125,128.6093093
1087,2021071600100038,2021년 7월 16일 06시,대구광역시 서구 내당동,서구,35.8593087,128.5568983
1088,2021071600100387,2021년 7월 16일 16시,대구광역시 달서구 본동,달서구,35.831522,128.5338898
1089,2021071600100668,2021년 7월 16일 22시,대구광역시 북구 관음동,북구,35.9387262,128.548152
17,2021071700100013,2021년 7월 17일 00시,대구광역시 달성군 현풍읍,,35.70438575,128.4383614
1090,2021071700100014,2021년 7월 17일 00시,대구광역시 북구 관음동,북구,35.9389444,128.5473434
1091,2021071700100158,2021년 7월 17일 10시,대구광역시 수성구 범어동,수성구,35.8557818,128.6356108
1092,2021071700100281,2021년 7월 17일 13시,대구광역시 달서구 감삼동,달서구,35.8524485,128.5428814
1093,2021071700100358,2021년 7월 17일 15시,대구광역시 수성구 상동,수성구,35.8353576,128.6117908
1094,2021071700100360,2021년 7월 17일 15시,대구광역시 북구 대현동,북구,35.8824888,128.6097551
1095,2021071700100361,2021년 7월 17일 15시,대구광역시 중구 계산동2가,중구,35.8676054,128.5899875
1096,2021071700100439,2021년 7월 17일 17시,대구광역시 달서구 이곡동,달서구,35.8541013,128.5075805
1097,2021071700100527,2021년 7월 17일 20시,대구광역시 서구 비산동,서구,35.8723962,128.5782887
1098,2021071800100023,2021년 7월 18일 01시,대구광역시 달서구 감삼동,달서구,35.8515181,128.5411705
1099,2021071800100329,2021년 7월 18일 18시,대구광역시 달성군 논공읍,달성군,35.7293086,128.4494131
1100,2021071900100106,2021년 7월 19일 08시,대구광역시 달서구 송현동,달서구,35.8273216,128.5578762
1101,2021071900100431,2021년 7월 19일 17시,대구광역시 북구 칠성동1가,북구,35.8763935,128.6040558
1102,2021072000100149,2021년 7월 20일 10시,대구광역시 동구 신천동,동구,35.8686763,128.6232868
1103,2021072000100313,2021년 7월 20일 15시,대구광역시 수성구 상동,수성구,35.8347402,128.6105997
1104,2021072000100447,2021년 7월 20일 18시,대구광역시 북구 대현동,북구,35.8826363,128.6097864
1105,2021072000100546,2021년 7월 20일 22시,대구광역시 수성구 상동,수성구,35.8322085,128.61285
1106,2021072000100549,2021년 7월 20일 22시,대구광역시 달성군 다사읍,달성군,35.8659183,128.4646122
1107,2021072100100010,2021년 7월 21일 00시,대구광역시 남구 대명동,남구,35.8377631,128.5753261
1108,2021072100100148,2021년 7월 21일 09시,대구광역시 서구 비산동,서구,35.8733883,128.5710456
1109,2021072100100430,2021년 7월 21일 16시,대구광역시 남구 대명동,남구,35.8370287,128.5747014
1110,2021072100100433,2021년 7월 21일 16시,대구광역시 중구 서문로2가,중구,35.8702461,128.5866198
1111,2021072100100484,2021년 7월 21일 17시,대구광역시 수성구 지산동,수성구,35.822488,128.6413243
1112,2021072100100540,2021년 7월 21일 18시,대구광역시 수성구 수성동1가,수성구,35.8564008,128.610893
1113,2021072100100543,2021년 7월 21일 18시,대구광역시 북구 학정동,북구,35.9552304,128.5673099
1114,2021072100100605,2021년 7월 21일 20시,대구광역시 서구 평리동,서구,35.8660781,128.5649259
1115,2021072100100623,2021년 7월 21일 21시,대구광역시 동구 방촌동,동구,35.8832379,128.6609731
1116,2021072200100013,2021년 7월 22일 00시,대구광역시 달서구 호산동,달서구,35.8518823,128.4847226
1117,2021072200100020,2021년 7월 22일 01시,대구광역시 서구 내당동,서구,35.8588919,128.5600503
1118,2021072200100171,2021년 7월 22일 10시,대구광역시 달서구 이곡동,달서구,35.8506381,128.5143771
1119,2021072200100605,2021년 7월 22일 21시,대구광역시 달서구 대천동,달서구,35.8179703,128.5193462
1120,2021072300100098,2021년 7월 23일 08시,대구광역시 남구 대명동,남구,35.8384562,128.5741509
1121,2021072300100195,2021년 7월 23일 11시,대구광역시 동구 효목동,동구,35.8779448,128.6321689
1122,2021072300100451,2021년 7월 23일 17시,대구광역시 달서구 월성동,달서구,35.8313855,128.5322482
1123,2021072300100558,2021년 7월 23일 19시,대구광역시 달서구 진천동,달서구,35.813028,128.5261526
1124,2021072300100645,2021년 7월 23일 22시,대구광역시 달서구 도원동,달서구,35.8078847,128.5357758
1125,2021072400100035,2021년 7월 24일 05시,대구광역시 북구 산격동,북구,35.8988661,128.6123314
1126,2021072400100131,2021년 7월 24일 10시,대구광역시 서구 평리동,서구,35.8670859,128.5582604
1127,2021072400100217,2021년 7월 24일 12시,대구광역시 동구 신서동,동구,35.8772261,128.7322105
1128,2021072400100220,2021년 7월 24일 12시,대구광역시 중구 종로2가,중구,35.8689479,128.591699
1129,2021072400100338,2021년 7월 24일 15시,대구광역시 서구 비산동,서구,35.8855561,128.5610594
1130,2021072400100412,2021년 7월 24일 17시,대구광역시 북구 복현동,북구,35.8948653,128.6118022
1131,2021072400100452,2021년 7월 24일 18시,대구광역시 북구 침산동,북구,35.883879,128.5972185
1132,2021072400100588,2021년 7월 24일 23시,대구광역시 중구 삼덕동1가,중구,35.86702,128.5995295
1133,2021072500100135,2021년 7월 25일 12시,대구광역시 수성구 중동,수성구,35.8463399,128.6165921
1134,2021072500100176,2021년 7월 25일 13시,대구광역시 달서구 본리동,달서구,35.839484,128.5305103
1135,2021072500100367,2021년 7월 25일 19시,대구광역시 달서구 신당동,달서구,35.8556398,128.4942309
1136,2021072500100389,2021년 7월 25일 20시,대구광역시 수성구 만촌동,수성구,35.8548755,128.653535
1137,2021072600100022,2021년 7월 26일 04시,대구광역시 북구 칠성동1가,북구,35.8760529,128.6052381
1138,2021072600100093,2021년 7월 26일 08시,대구광역시 달성군 다사읍,달성군,35.8770491,128.4959418
1139,2021072600100178,2021년 7월 26일 10시,대구광역시 북구 노원동3가,북구,35.892312,128.5535679
1140,2021072600100220,2021년 7월 26일 11시,대구광역시 서구 내당동,서구,35.8667175,128.5753442
1141,2021072600100381,2021년 7월 26일 15시,대구광역시 달성군 논공읍,달성군,35.7310804,128.4422031
1142,2021072600100537,2021년 7월 26일 19시,대구광역시 수성구 지산동,수성구,35.8304203,128.627136
1143,2021072600100571,2021년 7월 26일 20시,대구광역시 남구 대명동,남구,35.8391589,128.573737
1144,2021072700100006,2021년 7월 27일 00시,대구광역시 북구 읍내동,북구,35.933804,128.551644
1145,2021072700100439,2021년 7월 27일 17시,대구광역시 수성구 신매동,수성구,35.8406463,128.7052285
1146,2021072700100490,2021년 7월 27일 18시,대구광역시 북구 구암동,북구,35.9258515,128.5539177
1147,2021072800100136,2021년 7월 28일 09시,대구광역시 남구 대명동,남구,35.8380954,128.5714022
1148,2021072800100138,2021년 7월 28일 09시,대구광역시 달성군 화원읍,달성군,35.805391,128.4936407
1149,2021072800100302,2021년 7월 28일 14시,대구광역시 남구 봉덕동,남구,35.8398014,128.5713631
1150,2021072800100482,2021년 7월 28일 18시,대구광역시 중구 남산동,중구,35.8611009,128.5928816
1151,2021072800100541,2021년 7월 28일 20시,대구광역시 북구 동천동,북구,35.9373724,128.5569264
1152,2021072800100597,2021년 7월 28일 22시,대구광역시 서구 비산동,서구,35.8882157,128.5611725
1153,2021072900100160,2021년 7월 29일 10시,대구광역시 달서구 송현동,달서구,35.833786,128.5513711
1154,2021072900100269,2021년 7월 29일 13시,대구광역시 중구 덕산동,중구,35.8670783,128.5935808
1155,2021072900100401,2021년 7월 29일 17시,대구광역시 수성구 파동,수성구,35.818737,128.6122726
1156,2021072900100515,2021년 7월 29일 21시,대구광역시 서구 비산동,서구,35.8776499,128.5713354
1157,2021072900100548,2021년 7월 29일 22시,대구광역시 중구 삼덕동1가,중구,35.8665736,128.5988423
18,2021073000100038,2021년 7월 30일 06시,대구광역시 북구 침산동,,35.85635731,128.5830691
1158,2021073000100061,2021년 7월 30일 07시,대구광역시 달서구 신당동,달서구,35.8592281,128.492225
1159,2021073000100385,2021년 7월 30일 16시,대구광역시 달서구 두류동,달서구,35.85567,128.5533432
1160,2021073000100526,2021년 7월 30일 20시,대구광역시 서구 이현동,서구,35.8783371,128.5394745
1161,2021073000100527,2021년 7월 30일 20시,대구광역시 달서구 호림동,달서구,35.8362165,128.4881404
1162,2021073000100593,2021년 7월 30일 22시,대구광역시 동구 신서동,동구,35.876533,128.7243811
1163,2021073100100024,2021년 7월 31일 01시,대구광역시 동구 신암동,동구,35.8898655,128.6274075
1164,2021073100100046,2021년 7월 31일 05시,대구광역시 동구 효목동,동구,35.8856792,128.6422023
1165,2021073100100094,2021년 7월 31일 09시,대구광역시 서구 평리동,서구,35.8663984,128.5664555
19,2021073100100292,2021년 7월 31일 14시,대구광역시 북구 산격동,,35.76995839,128.4735697
1166,2021073100100399,2021년 7월 31일 17시,대구광역시 북구 태전동,북구,35.9183925,128.5479234
1167,2021073100100491,2021년 7월 31일 20시,대구광역시 동구 효목동,동구,35.8786475,128.640842
20,2021073100100522,2021년 7월 31일 21시,대구광역시 달서구 용산동,,35.89187005,128.5900231
1168,2021073100100545,2021년 7월 31일 22시,대구광역시 동구 효목동,동구,35.8722318,128.6350868
1169,2021073100100546,2021년 7월 31일 22시,대구광역시 동구 율하동,동구,35.8630488,128.6960116
1170,2021080100100088,2021년 8월 1일 10시,대구광역시 북구 산격동,북구,35.9057426,128.6184211
1171,2021080100100249,2021년 8월 1일 16시,대구광역시 달서구 용산동,달서구,35.8505348,128.5297159
1172,2021080100100345,2021년 8월 1일 19시,대구광역시 달서구 송현동,달서구,35.8247003,128.5461283
1173,2021080100100441,2021년 8월 1일 22시,대구광역시 수성구 신매동,수성구,35.8405073,128.7067625
1174,2021080200100032,2021년 8월 2일 05시,대구광역시 수성구 수성동3가,수성구,35.8540611,128.6208365
1175,2021080200100212,2021년 8월 2일 12시,대구광역시 동구 지묘동,동구,35.9416992,128.6385694
1176,2021080200100285,2021년 8월 2일 14시,대구광역시 남구 대명동,남구,35.8370583,128.5747326
1177,2021080200100399,2021년 8월 2일 17시,대구광역시 북구 태전동,북구,35.9224804,128.5420056
1178,2021080400100116,2021년 8월 4일 09시,대구광역시 북구 칠성동1가,북구,35.8769126,128.6030546
1179,2021080400100152,2021년 8월 4일 10시,대구광역시 중구 대신동,중구,35.8682061,128.5821961
1180,2021080400100427,2021년 8월 4일 17시,대구광역시 서구 평리동,서구,35.8699404,128.5529637
1181,2021080400100501,2021년 8월 4일 19시,대구광역시 동구 율하동,동구,35.8704104,128.6941744
1182,2021080400100502,2021년 8월 4일 19시,대구광역시 수성구 두산동,수성구,35.8250785,128.6245154
1183,2021080400100532,2021년 8월 4일 20시,대구광역시 동구 신암동,동구,35.8859251,128.6348408
1184,2021080500100158,2021년 8월 5일 10시,대구광역시 달서구 용산동,달서구,35.850714,128.5163962
1185,2021080500100273,2021년 8월 5일 13시,대구광역시 수성구 수성동2가,수성구,35.8574626,128.6139913
1186,2021080500100345,2021년 8월 5일 15시,대구광역시 수성구 만촌동,수성구,35.8505427,128.6520553
1187,2021080500100346,2021년 8월 5일 15시,대구광역시 달서구 도원동,달서구,35.8078756,128.5358222
1188,2021080500100381,2021년 8월 5일 16시,대구광역시 북구 태전동,북구,35.9254622,128.549326
1189,2021080500100426,2021년 8월 5일 17시,대구광역시 동구 지저동,동구,35.8936792,128.6375011
1190,2021080600100017,2021년 8월 6일 04시,대구광역시 북구 읍내동,북구,35.9463437,128.5546867
1191,2021080600100060,2021년 8월 6일 07시,대구광역시 달서구 성당동,달서구,35.8390261,128.551682
1192,2021080600100489,2021년 8월 6일 18시,대구광역시 달성군 다사읍,달성군,35.8845396,128.5022597
1193,2021080600100570,2021년 8월 6일 20시,대구광역시 달성군 다사읍,달성군,35.8708816,128.4967853
1194,2021080600100590,2021년 8월 6일 21시,대구광역시 달서구 성당동,달서구,35.8372082,128.549008
1195,2021080700100008,2021년 8월 7일 00시,대구광역시 달서구 두류동,달서구,35.8530482,128.5513917
1196,2021080700100478,2021년 8월 7일 20시,대구광역시 수성구 수성동1가,수성구,35.8613832,128.6088254
1197,2021080700100479,2021년 8월 7일 20시,대구광역시 달서구 용산동,달서구,35.8569383,128.5305776
1198,2021080700100559,2021년 8월 7일 23시,대구광역시 수성구 수성동3가,수성구,35.855189,128.6172231
1199,2021080800100028,2021년 8월 8일 02시,대구광역시 서구 비산동,서구,35.8820451,128.555486
1200,2021080800100185,2021년 8월 8일 14시,대구광역시 동구 지묘동,동구,35.9411484,128.6331685
1201,2021080800100373,2021년 8월 8일 20시,대구광역시 북구 태전동,북구,35.9130122,128.5465617
1202,2021080800100416,2021년 8월 8일 22시,대구광역시 북구 사수동,북구,35.8991218,128.5096852
1203,2021080900100039,2021년 8월 9일 06시,대구광역시 서구 내당동,서구,35.8576807,128.5470698
1204,2021080900100280,2021년 8월 9일 13시,대구광역시 남구 봉덕동,남구,35.8351351,128.573484
1205,2021080900100353,2021년 8월 9일 15시,대구광역시 동구 지묘동,동구,35.9443016,128.6373444
1206,2021080900100516,2021년 8월 9일 19시,대구광역시 동구 방촌동,동구,35.8773353,128.6607173
1207,2021081000100009,2021년 8월 10일 01시,대구광역시 달서구 장기동,달서구,35.8435266,128.5294063
1208,2021081000100125,2021년 8월 10일 10시,대구광역시 북구 칠성동2가,북구,35.8794579,128.5958622
1209,2021081000100207,2021년 8월 10일 12시,대구광역시 수성구 매호동,수성구,35.8437689,128.7061424
1210,2021081000100302,2021년 8월 10일 15시,대구광역시 남구 봉덕동,남구,35.8351149,128.5735465
1211,2021081000100406,2021년 8월 10일 18시,대구광역시 동구 율하동,동구,35.8694927,128.6934045
1212,2021081000100455,2021년 8월 10일 19시,대구광역시 달서구 파호동,달서구,35.8529116,128.4750458
1213,2021081100100116,2021년 8월 11일 09시,대구광역시 서구 내당동,서구,35.8571329,128.545599
1214,2021081100100299,2021년 8월 11일 15시,대구광역시 남구 봉덕동,남구,35.8341634,128.5751696
1215,2021081200100014,2021년 8월 12일 03시,대구광역시 달성군 하빈면,달성군,35.878809,128.4012727
1216,2021081200100390,2021년 8월 12일 17시,대구광역시 달서구 상인동,달서구,35.8206227,128.5464183
1217,2021081200100472,2021년 8월 12일 19시,대구광역시 북구 노원동2가,북구,35.8920951,128.5772108
1218,2021081200100502,2021년 8월 12일 20시,대구광역시 달서구 두류동,달서구,35.8511115,128.5590335
1219,2021081300100160,2021년 8월 13일 11시,대구광역시 수성구 범어동,수성구,35.8537597,128.6232509
1220,2021081300100272,2021년 8월 13일 14시,대구광역시 서구 비산동,서구,35.8853939,128.5729114
1221,2021081300100312,2021년 8월 13일 15시,대구광역시 서구 내당동,서구,35.8609878,128.5645256
1222,2021081300100346,2021년 8월 13일 16시,대구광역시 서구 내당동,서구,35.8675805,128.5728923
1223,2021081300100400,2021년 8월 13일 17시,대구광역시 동구 지묘동,동구,35.9415091,128.6331607
1224,2021081300100402,2021년 8월 13일 17시,대구광역시 달서구 죽전동,달서구,35.8536518,128.5371534
1225,2021081300100568,2021년 8월 13일 22시,대구광역시 달서구 상인동,달서구,35.8182618,128.5367027
1226,2021081300100569,2021년 8월 13일 22시,대구광역시 달서구 감삼동,달서구,35.8495477,128.5367693
1227,2021081400100179,2021년 8월 14일 12시,대구광역시 달서구 상인동,달서구,35.8132429,128.5388028
1228,2021081400100474,2021년 8월 14일 21시,대구광역시 달성군 다사읍,달성군,35.8739093,128.486894
1229,2021081500100010,2021년 8월 15일 00시,대구광역시 달서구 장기동,달서구,35.8504467,128.5169408
1230,2021081500100147,2021년 8월 15일 12시,대구광역시 동구 도학동,동구,35.9994152,128.7028935
1231,2021081500100238,2021년 8월 15일 15시,대구광역시 동구 신천동,동구,35.8728674,128.6184291
1232,2021081600100065,2021년 8월 16일 09시,대구광역시 서구 평리동,서구,35.8703542,128.5549417
1233,2021081600100142,2021년 8월 16일 12시,대구광역시 서구 비산동,서구,35.8710834,128.5780343
1234,2021081600100185,2021년 8월 16일 13시,대구광역시 북구 노원동2가,북구,35.8903362,128.5766277
1235,2021081600100222,2021년 8월 16일 14시,대구광역시 남구 대명동,남구,35.8362182,128.5768176
1236,2021081600100357,2021년 8월 16일 18시,대구광역시 북구 산격동,북구,35.8980162,128.5955131
1237,2021081600100458,2021년 8월 16일 22시,대구광역시 달서구 진천동,달서구,35.8121805,128.5262053
1238,2021081700100151,2021년 8월 17일 10시,대구광역시 서구 내당동,서구,35.867133,128.5750536
1239,2021081700100590,2021년 8월 17일 23시,대구광역시 북구 동천동,북구,35.9444602,128.5609485
1240,2021081800100513,2021년 8월 18일 20시,대구광역시 달서구 월성동,달서구,35.823157,128.5285653
1241,2021081800100570,2021년 8월 18일 22시,대구광역시 동구 신암동,동구,35.8792998,128.6267659
1242,2021081800100589,2021년 8월 18일 23시,대구광역시 달성군 다사읍,달성군,35.8727161,128.4770759
1243,2021081900100117,2021년 8월 19일 09시,대구광역시 수성구 범어동,수성구,35.8506795,128.638644
1244,2021081900100196,2021년 8월 19일 11시,대구광역시 달서구 용산동,달서구,35.8578981,128.5289065
1245,2021081900100415,2021년 8월 19일 17시,대구광역시 남구 대명동,남구,35.8360344,128.5685309
1246,2021081900100416,2021년 8월 19일 17시,대구광역시 달서구 진천동,달서구,35.8139278,128.5226542
1247,2021081900100418,2021년 8월 19일 17시,대구광역시 달서구 신당동,달서구,35.8541598,128.4979511
1248,2021081900100522,2021년 8월 19일 20시,대구광역시 달서구 송현동,달서구,35.8338596,128.550106
1249,2021081900100549,2021년 8월 19일 21시,대구광역시 수성구 파동,수성구,35.8228235,128.6111786
1250,2021081900100572,2021년 8월 19일 22시,대구광역시 서구 비산동,서구,35.8780431,128.5753511
1251,2021082000100076,2021년 8월 20일 08시,대구광역시 서구 중리동,서구,35.8672202,128.5462028
1252,2021082000100166,2021년 8월 20일 11시,대구광역시 남구 대명동,남구,35.8384475,128.5645757
1253,2021082000100213,2021년 8월 20일 12시,대구광역시 달서구 유천동,달서구,35.8128429,128.5181206
1254,2021082000100476,2021년 8월 20일 18시,대구광역시 북구 태전동,북구,35.9269617,128.5445511
1255,2021082000100518,2021년 8월 20일 19시,대구광역시 수성구 범물동,수성구,35.8185958,128.6463242
1256,2021082000100549,2021년 8월 20일 20시,대구광역시 달서구 상인동,달서구,35.8180401,128.5388936
1257,2021082000100642,2021년 8월 20일 23시,대구광역시 달서구 신당동,달서구,35.8554777,128.4975993
1258,2021082100100104,2021년 8월 21일 10시,대구광역시 수성구 시지동,수성구,35.844925,128.6961561
1259,2021082100100295,2021년 8월 21일 15시,대구광역시 중구 동산동,중구,35.8665701,128.5865019
1260,2021082100100323,2021년 8월 21일 16시,대구광역시 북구 복현동,북구,35.8929343,128.6231548
1261,2021082100100356,2021년 8월 21일 17시,대구광역시 서구 평리동,서구,35.8682161,128.5633603
1262,2021082200100122,2021년 8월 22일 12시,대구광역시 수성구 신매동,수성구,35.8396298,128.7071247
1263,2021082200100186,2021년 8월 22일 14시,대구광역시 동구 불로동,동구,35.897011,128.6314644
1264,2021082200100217,2021년 8월 22일 15시,대구광역시 달서구 감삼동,달서구,35.8512439,128.5480225
1265,2021082200100334,2021년 8월 22일 20시,대구광역시 달성군 다사읍,달성군,35.8396837,128.4619284
1266,2021082200100352,2021년 8월 22일 21시,대구광역시 수성구 신매동,수성구,35.8375452,128.7126482
1267,2021082200100378,2021년 8월 22일 23시,대구광역시 북구 태전동,북구,35.925402,128.5492914
1268,2021082300100125,2021년 8월 23일 10시,대구광역시 남구 봉덕동,남구,35.8408883,128.5642363
1269,2021082300100126,2021년 8월 23일 10시,대구광역시 동구 방촌동,동구,35.879895,128.6690932
1270,2021082300100128,2021년 8월 23일 10시,대구광역시 달서구 성당동,달서구,35.8376142,128.5556004
1271,2021082300100384,2021년 8월 23일 17시,대구광역시 남구 봉덕동,남구,35.8407733,128.5692161
21,2021082300100469,2021년 8월 23일 19시,대구광역시 남구 봉덕동,,35.89011713,128.6003362
1272,2021082300100517,2021년 8월 23일 20시,대구광역시 달서구 진천동,달서구,35.815485,128.5289118
1273,2021082300100578,2021년 8월 23일 22시,대구광역시 수성구 황금동,수성구,35.8462099,128.6244123
1274,2021082300100599,2021년 8월 23일 23시,대구광역시 달서구 송현동,달서구,35.8276031,128.5443574
1275,2021082400100086,2021년 8월 24일 08시,대구광역시 남구 대명동,남구,35.8420998,128.5609763
1276,2021082400100151,2021년 8월 24일 11시,대구광역시 남구 대명동,남구,35.8420678,128.5609248
1277,2021082400100185,2021년 8월 24일 12시,대구광역시 달서구 유천동,달서구,35.8137407,128.509611
1278,2021082400100318,2021년 8월 24일 16시,대구광역시 달서구 상인동,달서구,35.8089925,128.5544968
1279,2021082400100472,2021년 8월 24일 20시,대구광역시 수성구 매호동,수성구,35.8427358,128.7103754
1280,2021082400100500,2021년 8월 24일 21시,대구광역시 북구 동천동,북구,35.9405748,128.5580302
1281,2021082400100532,2021년 8월 24일 22시,대구광역시 수성구 범어동,수성구,35.8590546,128.6396943
1282,2021082400100534,2021년 8월 24일 22시,대구광역시 중구 남일동,중구,35.8690019,128.5937667
1283,2021082500100034,2021년 8월 25일 05시,대구광역시 수성구 범어동,수성구,35.8576518,128.6340704
1284,2021082500100149,2021년 8월 25일 10시,대구광역시 북구 읍내동,북구,35.9360745,128.5490462
1285,2021082500100173,2021년 8월 25일 11시,대구광역시 수성구 범어동,수성구,35.8647496,128.6184915
1286,2021082500100348,2021년 8월 25일 16시,대구광역시 동구 신천동,동구,35.8762944,128.6085354
1287,2021082500100383,2021년 8월 25일 17시,대구광역시 동구 불로동,동구,35.9101599,128.6410336
1288,2021082500100547,2021년 8월 25일 22시,대구광역시 북구 복현동,북구,35.8930291,128.6208873
1289,2021082500100548,2021년 8월 25일 22시,대구광역시 서구 비산동,서구,35.8773338,128.5713693
1290,2021082500100549,2021년 8월 25일 22시,대구광역시 중구 공평동,중구,35.8676188,128.5991526
1291,2021082500100550,2021년 8월 25일 22시,대구광역시 달서구 용산동,달서구,35.8587748,128.5213632
1292,2021082500100551,2021년 8월 25일 22시,대구광역시 북구 관음동,북구,35.9443586,128.5472618
1293,2021082600100133,2021년 8월 26일 09시,대구광역시 동구 신천동,동구,35.8681244,128.6153842
1294,2021082600100160,2021년 8월 26일 10시,대구광역시 수성구 중동,수성구,35.8472504,128.6102025
1295,2021082600100257,2021년 8월 26일 13시,대구광역시 동구 방촌동,동구,35.8745346,128.6666092
1296,2021082600100299,2021년 8월 26일 14시,대구광역시 수성구 수성동1가,수성구,35.8554552,128.6133848
1297,2021082600100513,2021년 8월 26일 20시,대구광역시 수성구 황금동,수성구,35.8455101,128.619449
1298,2021082600100544,2021년 8월 26일 21시,대구광역시 북구 산격동,북구,35.8922058,128.6059082
1299,2021082700100131,2021년 8월 27일 10시,대구광역시 동구 용계동,동구,35.8743414,128.6782797
1300,2021082700100337,2021년 8월 27일 16시,대구광역시 중구 공평동,중구,35.8684211,128.5980643
1301,2021082700100338,2021년 8월 27일 16시,대구광역시 달서구 이곡동,달서구,35.8552886,128.512588
1302,2021082700100339,2021년 8월 27일 16시,대구광역시 달서구 두류동,달서구,35.8527575,128.5614741
1303,2021082700100378,2021년 8월 27일 17시,대구광역시 북구 읍내동,북구,35.9326018,128.5499189
1304,2021082700100425,2021년 8월 27일 18시,대구광역시 남구 대명동,남구,35.8419921,128.560903
1305,2021082700100548,2021년 8월 27일 21시,대구광역시 수성구 신매동,수성구,35.8403445,128.706552
1306,2021082700100595,2021년 8월 27일 23시,대구광역시 중구 대신동,중구,35.8728615,128.5794836
1307,2021082800100086,2021년 8월 28일 09시,대구광역시 북구 복현동,북구,35.893931,128.6162635
1308,2021082800100225,2021년 8월 28일 13시,대구광역시 수성구 범어동,수성구,35.8591909,128.6357493
1309,2021082800100342,2021년 8월 28일 16시,대구광역시 북구 노원동1가,북구,35.8915709,128.5788916
1310,2021082800100403,2021년 8월 28일 18시,대구광역시 동구 효목동,동구,35.8814241,128.6433926
1311,2021082900100134,2021년 8월 29일 13시,대구광역시 서구 내당동,서구,35.8633735,128.5714989
1312,2021082900100272,2021년 8월 29일 17시,대구광역시 달서구 진천동,달서구,35.8113118,128.5217799
1313,2021082900100310,2021년 8월 29일 18시,대구광역시 수성구 신매동,수성구,35.8383479,128.7108467
1314,2021083000100050,2021년 8월 30일 07시,대구광역시 서구 비산동,서구,35.8764608,128.5781157
